time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
6,103,1614.5,0.000126863,0.258415,0.0769887,76.9393,4.80459e-27,20629.3,0.0024442,0.142362,0.562164,564.008,2.91163e-28,160173,1498.67,0.000124925,0.219514,0.0671697,67.1264,-3.55171e-28,20531.3,0.00234582,0.127185,0.509062,510.859,-2.15241e-29,160173,1641.58,0.000127966,0.284846,0.0832314,83.1772,3.34172e-25,20652.3,0.00247344,0.153111,0.589997,591.842,2.0251e-26,160173
9,103,1614.5,1.17148e-7,0.00103331,0.000309907,0.309702,-3.26191e-35,20629.3,1.09216e-5,0.000660255,0.00263553,2.6438,-1.97675e-36,159666,1498.67,9.41197e-8,0.000789081,0.000243375,0.243213,-4.04339e-36,20531.3,9.52273e-6,0.00053606,0.00217204,2.17938,-2.45038e-37,159666,1641.58,1.29609e-7,0.00120888,0.00035537,0.355132,-1.04708e-32,20652.3,1.16175e-5,0.000747068,0.00290786,2.91655,-6.34539e-34,159666
14,103,1614.5,7.9876e-12,1.03915e-7,3.11801e-8,3.11569e-5,5.42408e-45,20629.3,1.05032e-9,8.27578e-8,3.33422e-7,0.000334138,3.28705e-46,134169,1498.67,5.20977e-12,6.64228e-8,2.04982e-8,2.04829e-5,-2.84356e-46,20531.3,7.80735e-10,5.71823e-8,2.34053e-7,0.000234599,-1.72325e-47,134169,1641.58,9.8518e-12,1.3428e-7,3.94899e-8,3.94602e-5,-1.2536e-42,20652.3,1.2139e-9,1.02042e-7,4.00669e-7,0.000401481,-7.59684e-44,134169
20,103,1614.5,1.79779e-16,3.24745e-12,9.74518e-13,9.73723e-10,7.54791e-54,20629.3,2.62285e-14,2.85387e-12,1.15845e-11,1.15991e-8,4.57411e-55,103572,1498.67,6.74961e-17,1.27611e-12,3.93865e-13,3.93538e-10,-1.08065e-52,20531.3,1.21953e-14,1.29088e-12,5.33587e-12,5.34272e-9,-6.54894e-54,103572,1641.58,1.51829e-16,2.95509e-12,8.69165e-13,8.68448e-10,-7.28122e-53,20652.3,2.22129e-14,2.62519e-12,1.04075e-11,1.04192e-8,-4.41237e-54,103572
0,104,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,207751,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,207751,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,207751
1,104,7363.65,223.999,1946.32,224.105,224230,20.2676,30514.6,46.2665,368.822,583.916,587084,1.12596,201261,7265.28,229.555,1998.89,229.344,229478,20.2675,30491.4,47.7916,381.112,596.008,599358,1.12595,201261,7219.76,232.124,2027.46,232.426,232565,20.2675,30480.5,48.5312,387.68,605.658,609116,1.12595,201261
2,104,7362.6,11.4398,847.96,133.742,133913,4.42371e-8,30503.1,5.46828,168.131,359.516,362505,2.45753e-9,194770,7264.18,11.7286,872.976,137.118,137299,4.42204e-8,30479.3,5.71274,174.292,367.844,371002,2.45659e-9,194770,7218.64,11.8636,889.035,139.402,139588,4.42086e-8,30468,5.85892,178.108,375.14,378406,2.45594e-9,194770
3,104,7362.13,0.687046,327.494,55.0934,55170.8,-1.1002e-16,30497.8,1.62546,69.0887,156.19,157553,-6.11198e-18,188279,7263.7,0.706631,338.08,56.6241,56705.9,-4.25663e-17,30473.7,1.71349,71.8855,160.344,161787,-2.36472e-18,188279,7218.15,0.716734,345.848,57.8028,57887.1,1.63578e-17,30462.2,1.77401,73.8368,164.293,165791,9.08687e-19,188279
4,104,7361.96,0.076405,124.662,21.2363,21263.8,-3.45813e-25,30495.8,0.597014,28.0238,64.0754,64602.5,-1.92108e-26,181788,7263.52,0.0793493,129.053,21.886,21915.1,-1.36273e-25,30471.6,0.63208,29.2671,66.0218,66581.9,-7.57036e-27,181788,7217.96,0.0812653,132.627,22.4417,22471.8,5.7774e-26,30460,0.658295,30.2182,67.9935,68577.6,3.20934e-27,181788
6,104,7361.81,0.0212156,18.0176,3.06091,3078.97,-4.15017e-32,30493.8,0.297465,4.96143,10.7809,11067.2,-2.30596e-33,290433,7263.36,0.0224369,18.7586,3.17207,3191.24,-2.09584e-31,30469.4,0.319101,5.2284,11.1941,11501.7,-1.16431e-32,290433,7217.8,0.0233632,19.4574,3.28263,3302.62,1.3062e-33,30457.7,0.336121,5.45887,11.6516,11975.7,7.2517e-35,290433
9,104,7361.69,0.00967897,1.01993,0.163207,172.713,5.56975e-42,30491.3,0.321117,1.09706,1.58629,1905.5,3.10182e-43,453402,7263.23,0.0104131,1.07171,0.170398,180.63,4.80849e-41,30466.7,0.355506,1.19524,1.68706,2040.52,2.67467e-42,453402,7217.66,0.0109938,1.12732,0.178765,189.569,-4.85721e-43,30454.8,0.382403,1.27821,1.79435,2174.57,-2.69829e-44,453402
