time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
14,104,6668.75,1.31644e-6,0.000851081,0.000368118,0.369065,-8.82764e-51,30272,0.000172532,0.00225016,0.0119331,12.0935,-4.90357e-52,251390,6867.74,1.68615e-6,0.00116757,0.000492198,0.49339,1.34618e-52,30330.4,0.000176117,0.00248741,0.0129415,13.1045,7.47856e-54,251390,6381.58,1.4079e-6,0.000886468,0.000379274,0.380301,8.20658e-51,30184.9,0.00022206,0.00275197,0.0142832,14.4907,4.55864e-52,251390
20,104,6668.75,1.30835e-9,8.87798e-7,3.8411e-7,0.000385033,4.19608e-61,30272,6.5152e-7,8.84003e-6,4.7112e-5,0.0477158,2.33076e-62,237772,6867.74,1.96771e-9,1.43032e-6,6.0313e-7,0.000604492,-3.99215e-63,30330.4,7.04595e-7,1.03604e-5,5.41528e-5,0.0548025,-2.21777e-64,237772,6381.58,1.38714e-9,9.16818e-7,3.92376e-7,0.000393369,-3.68966e-61,30184.9,8.92206e-7,1.15002e-5,5.99957e-5,0.060827,-2.04948e-62,237772
0,105,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,659875,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,659875,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,659875
1,105,8743.35,145.252,939.823,274.162,274163,20.2672,30810.1,27.7094,165.541,663.748,665421,1.12594,581128,8459.25,161.527,1032.04,298.94,298971,20.2674,30752.2,31.5827,184.859,732.03,734212,1.12595,581128,8947.45,133.529,888.313,253.858,253840,20.2668,30850.5,24.9947,154.567,605.515,606837,1.12592,581128
2,105,8742.74,7.38,272.869,119.588,119630,4.41513e-8,30804.8,2.67305,51.0103,300.838,301946,2.45281e-9,502382,8458.53,8.21716,294.129,128.545,128608,4.41047e-8,30745.7,3.17062,56.3079,328.512,329926,2.45022e-9,502382,8946.92,6.77795,268.246,114.094,114122,4.41653e-8,30846.1,2.33412,49.1852,281.586,282489,2.45359e-9,502382
3,105,8742.58,0.402138,66.7675,32.9519,32961.6,-1.46976e-14,30803.3,0.45307,13.5409,88.5904,88891.6,-8.1652e-16,423635,8458.34,0.449421,70.4752,34.7923,34807.3,-1.41632e-14,30743.9,0.549105,14.7809,95.7631,96144.9,-7.86831e-16,423635,8946.78,0.368893,68.6265,32.6585,32664.3,-1.52233e-14,30844.9,0.393199,13.5072,85.4553,85705.5,-8.45724e-16,423635
4,105,8742.55,0.0266694,15.8316,8.09581,8096.48,-8.84073e-20,30803,0.0885275,3.46973,23.4923,23554.1,-4.91144e-21,344888,8458.31,0.029942,16.3466,8.37548,8377.14,-1.12449e-22,30743.6,0.107086,3.74046,25.1105,25188.8,-6.24703e-24,344888,8946.75,0.0246373,17.0505,8.37987,8379.66,-7.10915e-20,30844.6,0.078497,3.58776,23.4319,23484,-3.94947e-21,344888
6,105,8742.54,0.000649407,0.877421,0.454225,454.375,-1.73198e-27,30802.9,0.00687251,0.22382,1.5264,1531.73,-9.62192e-29,478249,8458.3,0.000711947,0.866186,0.449687,449.899,-1.27935e-32,30743.4,0.00812206,0.235132,1.58997,1596.48,-7.10737e-34,478249,8946.74,0.000661837,1.03918,0.516134,516.238,-2.56083e-26,30844.5,0.00656012,0.249024,1.63709,1642,-1.42266e-27,478249
9,105,8742.54,1.6042e-5,0.0114567,0.00592126,5.93136,-2.15203e-34,30802.9,0.00024629,0.00426267,0.0277515,27.9698,-1.19552e-35,678291,8458.3,1.64502e-5,0.0105749,0.00548011,5.49106,-3.69263e-40,30743.4,0.000282814,0.0043831,0.0281398,28.3942,-2.05141e-41,678291,8946.74,1.90365e-5,0.015648,0.00776,7.77126,9.75196e-34,30844.5,0.000260769,0.00519458,0.0328007,33.0284,5.41767e-35,678291
14,105,8742.54,1.51234e-8,8.37719e-6,4.32162e-6,0.0043324,8.94329e-47,30802.9,5.60177e-7,8.09739e-6,5.10931e-5,0.0516016,4.96829e-48,714990,8458.3,1.39069e-8,6.92098e-6,3.57906e-6,0.00358937,9.36681e-50,30743.4,6.37464e-7,8.29631e-6,5.14736e-5,0.052059,5.20362e-51,714990,8946.74,2.26786e-8,1.44914e-5,7.17498e-6,0.00719046,-8.86462e-48,30844.5,6.7022e-7,1.10731e-5,6.80135e-5,0.068615,-4.92502e-49,714990
20,105,8742.54,3.06675e-12,1.45309e-9,7.4874e-10,7.51055e-7,-3.17428e-57,30802.9,4.00837e-10,5.11093e-9,3.16988e-8,3.20675e-5,-1.76341e-58,759029,8458.3,2.47115e-12,1.05177e-9,5.43187e-10,5.45112e-7,-8.26785e-60,30743.4,4.58978e-10,5.28213e-9,3.21632e-8,3.25896e-5,-4.59312e-61,759029,8946.74,6.1068e-12,3.33581e-9,1.64993e-9,1.65438e-6,-3.00239e-58,30844.5,5.44943e-10,7.91113e-9,4.78493e-8,4.83458e-5,-1.66806e-59,759029
0,106,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,531196,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,531196,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,531196
1,106,6784.66,258.829,1882.46,528.444,529410,20.2689,30347.1,68.8598,381.403,1437.39,1.45393e+6,1.12601,684406,6671.6,265.2,1882.05,526.43,527424,20.2668,30317.3,71.1918,384.569,1436.76,1.45398e+6,1.12589,684406,6496.01,275.126,1973.95,550.452,551526,20.2672,30268.2,75.8435,408.798,1520.05,1.5392e+6,1.12592,684406
2,106,6778.5,14.7439,646.665,260.531,262201,4.34949e-8,30268,28.1395,171.785,823.534,848293,2.41618e-9,837615,6665.44,15.0535,624.308,252.565,254236,4.33549e-8,30236.5,28.6737,168.712,803.775,829004,2.4084e-9,837615,6489.38,15.6915,664.261,266.939,268745,4.33522e-8,30177.8,31.9868,183.801,865.201,893547,2.40823e-9,837615
3,106,6774.43,1.86441,192.944,84.3599,85500.8,4.95872e-17,30200,22.1447,90.3986,401.778,423373,2.75421e-18,990824,6661.47,1.84137,179.147,78.9967,80104.2,1.68734e-17,30168.5,22.0601,87.061,383.27,404795,9.37028e-19,990824,6485.07,1.97325,193.762,84.6829,85892.2,1.97115e-17,30100.1,25.3379,97.8992,424.291,449043,1.09465e-18,990824
4,106,6772.26,0.684107,56.9684,25.0293,25655.9,-6.46159e-23,30137.3,21.1647,62.075,240.417,261314,-3.58875e-24,1.14403e+6,6659.43,0.642625,50.8271,22.5479,23134.8,-2.00146e-23,30107,20.6933,58.9589,225.257,245698,-1.11137e-24,1.14403e+6,6482.81,0.709058,55.9219,24.5617,25211.8,-1.9848e-23,30027.5,24.5585,68.6737,257.955,282224,-1.1021e-24,1.14403e+6
6,106,6771.49,0.0271682,4.94828,2.22186,2246.7,-1.74699e-31,30083.3,3.7453,23.4643,108.875,112508,-9.70087e-33,726137,6658.74,0.0237942,4.07546,1.84973,1871.57,6.73802e-32,30055,3.55624,21.494,98.9509,102405,3.74031e-33,726137,6482.04,0.0270676,4.64101,2.08558,2110.46,-4.31692e-32,29963.6,4.49035,26.6437,121.119,125483,-2.39663e-33,726137
9,106,6771.48,7.72568e-5,0.118577,0.0544266,54.4494,-2.21699e-38,30079,0.035511,1.14606,6.78404,6812.73,-1.23113e-39,99292.5,6658.73,6.00887e-5,0.0863124,0.0401071,40.127,4.84715e-39,30051.1,0.0313369,0.956954,5.67838,5704.01,2.69046e-40,99292.5,6482.02,7.17379e-5,0.103477,0.0476061,47.6301,-3.09967e-39,29958.4,0.0423466,1.26758,7.44215,7477.02,-1.7207e-40,99292.5
14,106,6771.48,1.24877e-7,0.000229766,0.000105593,0.105612,-1.08091e-50,30078.9,9.97844e-5,0.00327303,0.0198548,19.9346,-6.00246e-52,213555,6658.73,7.74861e-8,0.000135866,6.32228e-5,0.063237,-5.09423e-51,30051,7.29057e-5,0.00226835,0.013824,13.883,-2.82758e-52,213555,6482.02,1.01552e-7,0.000177479,8.17642e-5,0.0817838,-1.55755e-51,29958.4,0.00010904,0.00330781,0.019938,20.027,-8.64628e-53,213555
20,106,6771.48,1.13675e-10,1.28174e-7,5.88274e-8,5.88821e-5,-3.80654e-60,30078.9,1.69824e-7,3.59384e-6,2.11751e-5,0.0213236,-2.11384e-61,350671,6658.73,5.50405e-11,5.90742e-8,2.74511e-8,2.74787e-5,7.82243e-61,30051,1.00026e-7,2.0124e-6,1.18892e-5,0.0119773,4.34192e-62,350671,6482.02,7.99627e-11,8.55403e-8,3.93535e-8,3.9394e-5,1.30318e-60,29958.4,1.68753e-7,3.31293e-6,1.93495e-5,0.0194987,7.23417e-62,350671
0,201,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,289282,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,289282,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,289282
1,201,10156,63.888,394.504,116.418,116371,20.267,31071.8,10.8483,64.3538,262.575,262788,1.12594,295528,10126.5,65.6054,396.607,116.485,116440,20.268,31066.8,11.1571,64.796,262.06,262288,1.12599,295528,10078.6,68.3926,422.88,123.322,123276,20.2667,31058.5,11.6872,69.2593,278.068,278332,1.12592,295528
2,201,10155.8,3.22798,108.226,48.7495,48751.3,4.44731e-8,31070.6,0.869665,18.3102,112.287,112528,2.47071e-9,301774,10126.3,3.31405,105.65,47.7184,47721.9,4.45885e-8,31065.5,0.889099,17.9199,109.676,109924,2.47712e-9,301774,10078.3,3.45843,116.199,51.6975,51703,4.44193e-8,31057,0.957372,19.7784,119.188,119471,2.46772e-9,301774
3,201,10155.7,0.174837,24.7987,12.7081,12712,-1.0573e-16,31070.1,0.145666,4.48136,30.6766,30765.8,-5.87385e-18,308020,10126.2,0.178936,23.4075,12.0936,12098,-1.24385e-15,31065.1,0.145389,4.2515,29.1675,29257.1,-6.91019e-17,308020,10078.3,0.188178,26.677,13.4978,13503.2,-4.72125e-17,31056.5,0.164712,4.8672,32.6978,32802,-2.62291e-18,308020
4,201,10155.7,0.0121506,5.48948,2.92903,2930.37,-2.25756e-25,31070,0.0337992,1.0775,7.57921,7604.12,-1.25419e-26,314266,10126.2,0.0122059,5.00076,2.69828,2699.69,2.01292e-22,31064.9,0.0327193,0.990389,6.99386,7018.24,1.11828e-23,314266,10078.3,0.0132782,5.91746,3.11687,3118.59,-1.25459e-25,31056.4,0.0387104,1.17768,8.1236,8152.78,-6.96992e-27,314266
6,201,10155.7,0.000183914,0.264423,0.143384,143.405,-4.93203e-32,31070,0.00144879,0.0610322,0.436802,437.809,-2.73998e-33,188586,10126.2,0.000168599,0.224011,0.123072,123.097,-2.14858e-30,31064.9,0.00132018,0.0526201,0.378534,379.471,-1.19379e-31,188586,10078.3,0.000207867,0.286242,0.153211,153.245,-4.28209e-32,31056.4,0.0016806,0.0675254,0.474,475.201,-2.37892e-33,188586
