time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
20,106,3441.17,5.65022e-11,2.14764e-8,1.13581e-8,1.14032e-5,-2.47287e-63,28845.9,5.78742e-6,3.65565e-5,0.00017853,0.184133,-1.37344e-64,92207.2,3499.02,8.30837e-11,3.34138e-8,1.68595e-8,1.69256e-5,-2.54182e-64,28889.5,5.93627e-6,3.90985e-5,0.000185396,0.191141,-1.41146e-65,92207.2,3484.16,5.57555e-11,2.18452e-8,1.11699e-8,1.12145e-5,1.72393e-63,28887.3,4.54598e-6,2.94366e-5,0.000140496,0.144897,9.57553e-65,92207.2
0,201,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129
1,201,10020.7,71.7395,426.61,137.61,137563,20.2685,31048.5,12.2762,70.0667,273.968,274247,1.12602,519866,9932.89,76.8423,452.062,141.585,141542,20.267,31033.2,13.2314,74.5844,284.494,284829,1.12594,519866,9878.51,80.001,474.177,148.167,148126,20.2667,31023.6,13.8432,78.4592,298.5,298878,1.12592,519866
2,201,10020.5,3.62954,111.05,55.4053,55412.1,4.46374e-8,31047.1,0.972456,18.9552,112.765,113041,2.47983e-9,468604,9932.64,3.88888,115.913,56.366,56377.7,4.44455e-8,31031.6,1.06032,19.9175,115.912,116228,2.46917e-9,468604,9878.24,4.05194,122.824,59.4266,59441.4,4.43928e-8,31021.9,1.1313,21.1984,122.644,122997,2.46624e-9,468604
3,201,10020.4,0.196777,23.9645,13.7371,13742.5,-1.41567e-15,31046.7,0.152724,4.38366,29.3565,29450.6,-7.86474e-17,417341,9932.57,0.210955,24.5865,13.7763,13783.3,-1.40654e-15,31031.1,0.167599,4.5463,29.8248,29931.2,-7.81401e-17,417341,9878.16,0.220828,26.3594,14.6655,14673.6,-1.19804e-15,31021.3,0.184016,4.90724,31.9247,32044,-6.65571e-17,417341
4,201,10020.4,0.0133995,4.97915,2.98836,2989.93,-4.70404e-21,31046.6,0.0325088,0.992505,6.86225,6886.42,-2.61333e-22,366078,9932.55,0.0143329,5.01601,2.94767,2949.58,-4.59797e-21,31031,0.035458,1.0163,6.88641,6913.39,-2.55439e-22,366078,9878.14,0.0152571,5.44501,3.17342,3175.64,-4.27721e-21,31021.2,0.0397102,1.1135,7.473,7503.57,-2.3762e-22,366078
6,201,10020.4,0.000227257,0.21078,0.128936,129.012,1.6605e-27,31046.5,0.00164463,0.0506123,0.35333,354.616,9.22487e-29,311715,9932.55,0.000235575,0.204551,0.122652,122.741,1.54484e-27,31031,0.00175478,0.0505523,0.345878,347.281,8.58232e-29,311715,9878.14,0.000265374,0.227786,0.135351,135.456,1.52263e-27,31021.1,0.00202711,0.057093,0.386669,388.303,8.45895e-29,311715
9,201,10020.4,1.77679e-6,0.00182695,0.00111956,1.12021,1.38087e-34,31046.5,1.87164e-5,0.000581661,0.00406506,4.07969,7.67137e-36,230171,9932.55,1.73939e-6,0.00167576,0.00100678,1.00751,1.81296e-35,31031,1.92801e-5,0.000559951,0.00383505,3.85048,1.00716e-36,230171,9878.13,2.0519e-6,0.00193942,0.00115452,1.15542,2.60721e-34,31021.1,2.33065e-5,0.000661813,0.00448661,4.50541,1.44843e-35,230171
14,201,10020.4,6.43489e-10,6.67824e-7,4.09274e-7,0.000409508,-9.61163e-45,31046.5,1.08327e-8,3.38924e-7,2.36999e-6,0.00237844,-5.33974e-46,190559,9932.55,5.74089e-10,5.57676e-7,3.35071e-7,0.00033531,4.6885e-44,31031,1.05102e-8,3.06993e-7,2.10367e-6,0.00211207,2.60462e-45,190559,9878.13,7.22206e-10,6.88153e-7,4.09682e-7,0.000409993,-2.26035e-44,31021.1,1.3703e-8,3.91329e-7,2.65433e-6,0.00266537,-1.25573e-45,190559
20,201,10020.4,4.88615e-14,5.10709e-11,3.12995e-11,3.1317e-8,1.17166e-52,31046.5,1.4268e-12,4.49245e-11,3.14279e-10,3.1539e-7,6.50912e-54,143025,9932.55,3.86414e-14,3.77681e-11,2.2693e-11,2.27089e-8,5.38739e-53,31031,1.28048e-12,3.76049e-11,2.57791e-10,2.58812e-7,2.99289e-54,143025,9878.13,5.27079e-14,5.05301e-11,3.00831e-11,3.01057e-8,7.71318e-55,31021.1,1.83276e-12,5.26224e-11,3.57074e-10,3.58548e-7,4.28503e-56,143025
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,829974,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,829974,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,829974
1,202,10950.4,17.5322,86.0602,29.5012,29476.7,20.2674,31203.1,2.76948,13.4787,56.2654,56236.3,1.12597,663094,10960.8,16.9202,84.2994,27.8246,27801.4,20.2673,31204.8,2.67018,13.1953,53.312,53283.5,1.12596,663094,10947.8,17.6844,90.3601,29.5831,29558.5,20.2683,31202.7,2.79395,14.1529,56.7139,56684.7,1.12602,663094
2,202,10950.3,0.875613,17.2951,9.85436,9847.49,4.48224e-8,31203,0.152793,2.73656,18.8954,18892.8,2.49013e-9,496213,10960.8,0.844936,17.2813,9.42735,9420.68,4.48077e-8,31204.7,0.146764,2.73096,18.1539,18150.7,2.48931e-9,496213,10947.8,0.883302,19.1616,10.2691,10261.9,4.42475e-8,31202.6,0.154717,3.03082,19.7902,19787.4,2.45819e-9,496213
3,202,10950.3,0.0441972,2.76491,1.92108,1919.91,1.31663e-13,31203,0.0109264,0.446665,3.7311,3731.49,7.31458e-15,329333,10960.8,0.042635,2.82706,1.8711,1869.94,1.30685e-13,31204.7,0.0104434,0.455454,3.64658,3646.82,7.26028e-15,329333,10947.7,0.0446355,3.26021,2.10191,2100.62,6.09428e-13,31202.6,0.0113454,0.525831,4.10107,4101.46,3.3857e-14,329333
4,202,10950.3,0.00230242,0.416314,0.315111,314.935,-8.1127e-19,31203,0.0011151,0.069226,0.625016,625.167,-4.50705e-20,162452,10960.8,0.002221,0.436419,0.313474,313.294,-7.51673e-19,31204.7,0.00107166,0.0722109,0.623026,623.147,-4.17595e-20,162452,10947.7,0.00234016,0.525112,0.36516,364.953,4.73985e-19,31202.6,0.00122787,0.0869779,0.726819,726.978,2.63324e-20,162452
6,202,10950.3,8.88499e-6,0.00903402,0.00720637,7.20268,2.07288e-26,31203,2.14332e-5,0.00161081,0.0151813,15.1867,1.1516e-27,178231,10960.8,8.70166e-6,0.00997923,0.00752557,7.52157,1.68527e-26,31204.7,2.14057e-5,0.00176054,0.0158146,15.8194,9.36257e-28,178231,10947.7,9.91082e-6,0.0131233,0.00952477,9.51974,-7.28812e-26,31202.6,2.72273e-5,0.00231489,0.0200411,20.0474,-4.04895e-27,178231
9,202,10950.3,1.22165e-8,2.83849e-5,2.28675e-5,0.0228562,5.6282e-43,31203,7.49734e-8,5.67097e-6,5.37757e-5,0.0537968,3.12678e-44,201901,10960.8,1.31136e-8,3.3968e-5,2.58395e-5,0.0258262,3.49323e-43,31204.7,8.02036e-8,6.6493e-6,6.00631e-5,0.0600831,1.94068e-44,201901,10947.7,1.87936e-8,5.11596e-5,3.739e-5,0.0373707,6.36264e-41,31202.6,1.16714e-7,9.98364e-6,8.68184e-5,0.0868481,3.53479e-42,201901
14,202,10950.3,7.78915e-13,1.90986e-9,1.53956e-9,1.5388e-6,-4.58154e-55,31203,6.103e-12,4.62341e-10,4.38523e-9,4.38695e-6,-2.5453e-56,177786,10960.8,9.60809e-13,2.61241e-9,1.98824e-9,1.98721e-6,9.29566e-56,31204.7,7.33969e-12,6.09345e-10,5.50534e-9,5.50716e-6,5.16425e-57,177786,10947.7,1.749e-12,4.93404e-9,3.60727e-9,3.60541e-6,-3.47829e-55,31202.6,1.33207e-11,1.14118e-9,9.92528e-9,9.92866e-6,-1.93238e-56,177786
20,202,10950.3,-1.8208e-16,-4.40582e-13,-3.55156e-13,-3.54982e-10,-1.44943e-61,31203,-1.52901e-15,-1.14298e-13,-1.08398e-12,-1.08443e-9,-8.05235e-63,148849,10960.8,-3.26472e-16,-8.8999e-13,-6.77352e-13,-6.77001e-10,-1.10426e-62,31204.7,-2.54682e-15,-2.11948e-13,-1.915e-12,-1.91563e-9,-6.13475e-64,148849,10947.7,-2.45072e-16,-6.9243e-13,-5.06237e-13,-5.05976e-10,-8.29627e-61,31202.6,-1.90964e-15,-1.63805e-13,-1.42476e-12,-1.42524e-9,-4.60903e-62,148849
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,501676,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,501676,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,501676
1,203,10736.4,30.039,154.147,52.0938,52056.8,20.2668,31168.8,4.82904,24.4027,100.318,100302,1.12593,448599,10811.8,25.632,138.712,44.5833,44549.7,20.2676,31181,4.09555,21.8731,85.993,85967.9,1.12598,448599,10742.1,29.7025,158.471,51.1702,51133.6,20.2669,31169.7,4.77213,25.0767,99.01,98992.7,1.12594,448599
2,203,10736.3,1.50421,32.8711,18.1507,18141.9,4.46673e-8,31168.6,0.289032,5.2954,35.2796,35297.1,2.48151e-9,395523,10811.8,1.2827,31.7878,16.3656,16356.3,4.48036e-8,31180.8,0.240552,5.083,31.8076,31815.5,2.48908e-9,395523,10742.1,1.48742,35.6169,18.5187,18509.5,4.46857e-8,31169.5,0.286233,5.72917,36.1518,36168.3,2.48253e-9,395523
3,203,10736.3,0.0769248,5.63077,3.73433,3733.09,1.5212e-13,31168.5,0.0260168,0.939174,7.42057,7427.39,8.45108e-15,342446,10811.8,0.0655013,5.91757,3.59806,3596.46,2.19636e-13,31180.8,0.021259,0.972201,7.11838,7122.51,1.2202e-14,342446,10742.1,0.0761742,6.48374,3.99881,3997.39,1.36667e-13,31169.5,0.0264022,1.07677,7.97038,7977.17,7.5926e-15,342446
4,203,10736.3,0.00420124,0.913733,0.652851,652.693,-5.51994e-19,31168.5,0.00348196,0.159796,1.3444,1345.95,-3.06662e-20,289369,10811.8,0.00358326,1.05004,0.679959,679.7,-9.10146e-19,31180.8,0.00292665,0.178838,1.38345,1384.5,-5.05635e-20,289369,10742.1,0.00420093,1.12328,0.739957,739.754,-5.64533e-19,31169.5,0.00372236,0.194682,1.52432,1525.94,-3.13629e-20,289369
6,203,10736.3,2.36552e-5,0.0232009,0.0172816,17.2788,-5.56573e-25,31168.5,9.31553e-5,0.00453733,0.0392967,39.349,-3.09206e-26,344312,10811.8,2.22319e-5,0.0321034,0.0214571,21.45,6.49202e-26,31180.8,8.96882e-5,0.00594199,0.0470765,47.1178,3.60666e-27,344312,10742.1,2.66633e-5,0.0326807,0.0222739,22.2692,-5.88459e-26,31169.5,0.000112387,0.00625341,0.0501726,50.2332,-3.26921e-27,344312
9,203,10736.3,6.13465e-8,9.26812e-5,6.94915e-5,0.0694822,-1.92201e-38,31168.5,4.50876e-7,2.16824e-5,0.000188233,0.188495,-1.06778e-39,426726,10811.8,7.95027e-8,0.000170047,0.000114125,0.114089,4.70615e-38,31180.8,5.46835e-7,3.59042e-5,0.000284994,0.285255,2.61452e-39,426726,10742.1,9.02926e-8,0.000160558,0.000109943,0.109922,-2.12893e-38,31169.5,6.52686e-7,3.59438e-5,0.000288914,0.289277,-1.18274e-39,426726
14,203,10736.3,5.98283e-12,9.30914e-9,6.98224e-9,6.98123e-6,-6.7747e-54,31168.5,6.04206e-11,2.94214e-9,2.55526e-8,2.55874e-5,-3.7637e-55,296390,10811.8,1.25018e-11,2.7353e-8,1.83606e-8,1.83547e-5,-1.13226e-49,31180.8,1.08454e-10,7.20114e-9,5.7176e-8,5.72272e-5,-6.29022e-51,296390,10742.1,1.25254e-11,2.2782e-8,1.56031e-8,1.56e-5,-2.76051e-48,31169.5,1.19142e-10,6.63425e-9,5.33429e-8,5.34086e-5,-1.53361e-49,296390
20,203,10736.3,3.57228e-17,5.82675e-14,4.37093e-14,4.37013e-11,-5.70914e-66,31168.5,6.27669e-16,3.17823e-14,2.76729e-13,2.7708e-10,-3.17172e-67,139986,10811.8,-3.90703e-16,-8.71141e-13,-5.84759e-13,-5.84565e-10,1.15281e-57,31180.8,-2.87412e-15,-1.94439e-13,-1.5438e-12,-1.54513e-9,6.40441e-59,139986,10742.1,1.23733e-15,2.29582e-12,1.57243e-12,1.57209e-9,-6.82562e-54,31169.5,1.32281e-14,7.50315e-13,6.03556e-12,6.04274e-9,-3.79199e-55,139986
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,139035,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,139035,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,139035
1,204,10868.4,22.3305,122.536,40.5206,40488.8,20.2686,31190,3.55379,19.2689,77.5647,77535.1,1.12603,165340,10893.3,20.8754,116.486,37.0692,37039.6,20.2675,31194,3.3147,18.2935,71.2377,71207.5,1.12597,165340,10855.2,23.1005,130.292,41.3217,41289.6,20.2702,31187.9,3.6796,20.5001,79.5455,79516.7,1.12612,165340
2,204,10868.3,1.11711,28.6234,15.0843,15075,4.42483e-8,31189.9,0.20641,4.55777,29.0729,29075.7,2.45823e-9,191646,10893.2,1.04395,27.8391,14.0321,14023.1,4.48124e-8,31193.9,0.190546,4.42143,27.134,27134.4,2.48957e-9,191646,10855.2,1.15584,31.596,15.809,15799.3,4.42489e-8,31187.8,0.215001,5.0332,30.642,30645.7,2.45826e-9,191646
3,204,10868.3,0.0569895,5.44728,3.37595,3374.23,1.24685e-13,31189.9,0.0179337,0.888737,6.61183,6614.45,6.92691e-15,217952,10893.2,0.0531831,5.43943,3.2083,3206.55,5.72385e-14,31193.9,0.0162314,0.882788,6.29387,6295.69,3.17991e-15,217952,10855.2,0.0590617,6.2785,3.66444,3662.59,1.03896e-13,31187.8,0.0192243,1.02406,7.21602,7219.02,5.77199e-15,217952
4,204,10868.3,0.00311519,0.989661,0.6514,651.109,-5.12586e-19,31189.9,0.00247784,0.166795,1.30852,1309.25,-2.84769e-20,244257,10893.2,0.00289817,1.01642,0.634692,634.38,-2.3509e-19,31193.9,0.00223324,0.169757,1.27355,1274.1,-1.30605e-20,244257,10855.2,0.00325946,1.19455,0.736646,736.318,-4.26982e-19,31187.8,0.00278811,0.20099,1.48685,1487.7,-2.37211e-20,244257
6,204,10868.3,1.96155e-5,0.031771,0.0215361,21.5274,1.40602e-25,31189.9,7.7955e-5,0.00577146,0.0463168,46.3473,7.81118e-27,175454,10893.2,1.84406e-5,0.0345818,0.0221839,22.1738,1.5084e-26,31193.9,7.29239e-5,0.00616825,0.0472762,47.3008,8.37998e-28,175454,10855.2,2.28734e-5,0.0421822,0.0266831,26.6722,-2.38301e-26,31187.8,9.66213e-5,0.00761869,0.0574863,57.5243,-1.32389e-27,175454
9,204,10868.3,7.39419e-8,0.000181199,0.00012328,0.12323,9.76558e-38,31189.9,4.91522e-7,3.69791e-5,0.0002975,0.297693,5.42531e-39,72250.1,10893.2,7.60428e-8,0.000215368,0.000138596,0.138532,1.604e-39,31193.9,4.95354e-7,4.25372e-5,0.000326747,0.326915,8.91118e-41,72250.1,10855.2,1.05155e-7,0.000277956,0.000176333,0.176261,5.84879e-35,31187.8,7.00438e-7,5.60124e-5,0.000423476,0.423752,3.2493e-36,72250.1
14,204,10868.3,1.34681e-11,3.29709e-8,2.24344e-8,2.24254e-5,1.72889e-48,31189.9,1.09876e-10,8.16961e-9,6.57153e-8,6.57594e-5,9.60496e-50,194509,10893.2,1.60299e-11,4.53827e-8,2.92077e-8,2.91945e-5,-7.03911e-52,31193.9,1.24991e-10,1.06243e-8,8.16007e-8,8.1644e-5,-3.91067e-53,194509,10855.2,2.44006e-11,6.43422e-8,4.08211e-8,4.08047e-5,-8.7289e-45,31187.8,1.96619e-10,1.55625e-8,1.17643e-7,0.000117722,-4.84935e-46,194509
20,204,10868.3,-3.64977e-17,-9.48339e-14,-6.45335e-14,-6.45054e-11,7.009e-56,31189.9,4.7479e-16,3.2688e-14,2.62314e-13,2.62526e-10,3.89389e-57,341220,10893.2,-6.9482e-18,-2.33116e-14,-1.50117e-14,-1.50036e-11,-1.55594e-59,31193.9,8.14686e-16,6.71821e-14,5.15057e-13,5.15356e-10,-8.64425e-61,341220,10855.2,9.56924e-16,2.4701e-12,1.56708e-12,1.56647e-9,-3.53877e-54,31187.8,9.78187e-15,7.58965e-13,5.73399e-12,5.73803e-9,-1.96597e-55,341220
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,385180,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,385180,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,385180
1,205,10909.5,19.9257,116.884,37.836,37805.4,20.2686,31196.6,3.16143,18.3411,72.2909,72257.6,1.12603,337068,10927.6,18.8654,112.936,35.1422,35113.3,20.2673,31199.5,2.98817,17.7045,67.4293,67396.2,1.12596,337068,10915,19.605,117.962,36.6472,36617.3,20.2676,31197.5,3.10862,18.5039,70.3566,70323.5,1.12598,337068
2,205,10909.5,0.996614,29.9136,15.0617,15051.6,4.4248e-8,31196.5,0.182456,4.74356,28.949,28947,2.45821e-9,288955,10927.6,0.943335,29.7243,14.2829,14273,4.47939e-8,31199.4,0.171207,4.7045,27.5553,27551.8,2.48855e-9,288955,10914.9,0.980511,31.2652,14.9719,14961.7,4.48349e-8,31197.4,0.179191,4.95314,28.9068,28904.1,2.49082e-9,288955
3,205,10909.5,0.0508714,6.32423,3.67357,3671.39,5.11218e-13,31196.5,0.0160249,1.02261,7.15612,7157.24,2.8401e-14,240843,10927.6,0.0481131,6.48958,3.57776,3575.55,7.49034e-14,31199.4,0.0148895,1.04529,6.98715,6987.72,4.16129e-15,240843,10914.9,0.050071,6.88111,3.7755,3773.22,6.96413e-14,31197.3,0.0158952,1.11005,7.38224,7383.14,3.86895e-15,240843
4,205,10909.4,0.0028085,1.2852,0.783524,783.091,4.1638e-18,31196.5,0.00235288,0.213072,1.55771,1558.12,2.31322e-19,192731,10927.6,0.00265568,1.36451,0.787032,786.573,5.83517e-19,31199.4,0.00220876,0.22474,1.5655,1565.78,3.24176e-20,192731,10914.9,0.00277951,1.45922,0.836989,836.512,5.20791e-19,31197.3,0.00241172,0.240867,1.66789,1668.25,2.89328e-20,192731
6,205,10909.4,2.14352e-5,0.0519693,0.0323447,32.3277,-3.55521e-26,31196.5,9.11543e-5,0.00911167,0.0677459,67.7682,-1.97512e-27,254675,10927.6,2.10753e-5,0.0591687,0.0347663,34.7468,6.33468e-29,31199.4,9.05194e-5,0.0102409,0.0724454,72.4625,3.51929e-30,254675,10914.9,2.30926e-5,0.0643901,0.0376055,37.585,-2.68131e-27,31197.3,0.000101424,0.0111843,0.0786104,78.6321,-1.48962e-28,254675
9,205,10909.4,1.27836e-7,0.000420306,0.000262115,0.26198,2.19626e-33,31196.5,8.1313e-7,8.04273e-5,0.000598595,0.598808,1.22015e-34,347591,10927.6,1.41145e-7,0.000531756,0.000312972,0.312799,-8.47426e-37,31199.4,8.86131e-7,9.94252e-5,0.000704,0.704181,-4.70795e-38,347591,10914.9,1.61725e-7,0.000594128,0.000347541,0.347354,-1.56566e-35,31197.3,1.02186e-6,0.000111711,0.00078585,0.786085,-8.69808e-37,347591
14,205,10909.4,4.08701e-11,1.36908e-7,8.53847e-8,8.53402e-5,3.62886e-45,31196.5,3.02679e-10,3.03297e-8,2.25778e-7,0.000225854,2.01605e-46,221086,10927.6,5.39353e-11,2.06512e-7,1.21551e-7,0.000121483,4.28233e-48,31199.4,3.87208e-10,4.39385e-8,3.11161e-7,0.000311237,2.37908e-49,221086,10914.9,6.46003e-11,2.4109e-7,1.41034e-7,0.000140957,1.51951e-47,31197.3,4.68138e-10,5.17597e-8,3.64166e-7,0.000364269,8.44176e-49,221086
20,205,10909.4,2.79624e-15,9.57837e-12,5.97386e-12,5.97068e-9,4.47522e-52,31196.5,2.43838e-14,2.49655e-12,1.85936e-11,1.85994e-8,2.48625e-53,69280.3,10927.6,4.25017e-15,1.66667e-11,9.81002e-12,9.80445e-9,-1.43658e-54,31199.4,3.57412e-14,4.14756e-12,2.93824e-11,2.93888e-8,-7.98105e-56,69280.3,10914.9,5.64866e-15,2.15049e-11,1.25803e-11,1.25733e-8,-1.43342e-56,31197.3,4.77099e-14,5.37708e-12,3.78457e-11,3.78555e-8,-7.96349e-58,69280.3
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,2.10745e+6,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,2.10745e+6,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,2.10745e+6
1,206,7384.31,6.76898,29.4786,10.5071,10497.6,13.5114,22705.9,1.25994,5.46063,23.7145,23697.9,0.818875,1.65088e+6,7382.03,6.90252,30.5769,10.4858,10476.3,13.5111,22705.4,1.28504,5.66486,23.7903,23773.8,0.818856,1.65088e+6,7374.05,7.36946,33.516,11.3957,11385.5,13.5111,22703.9,1.37335,6.213,25.8683,25850.9,0.818856,1.65088e+6
2,206,7384.31,0.337502,5.06069,3.14126,3138.67,2.74976e-8,22705.8,0.066164,0.943661,7.1132,7109.87,1.66652e-9,1.19432e+6,7382.03,0.344172,5.3669,3.18383,3181.21,2.74984e-8,22705.4,0.0675826,1.00085,7.24726,7243.98,1.66657e-9,1.19432e+6,7374.05,0.367511,6.08817,3.54426,3541.39,2.74985e-8,22703.9,0.072624,1.1364,8.07364,8070.23,1.66657e-9,1.19432e+6
3,206,7384.3,0.0168957,0.673877,0.533048,532.635,-1.18265e-14,22705.8,0.00393961,0.127429,1.21676,1216.37,-7.16756e-16,737751,7382.03,0.0172342,0.733219,0.550695,550.271,9.74205e-14,22705.4,0.00406008,0.138645,1.2636,1263.23,5.90427e-15,737751,7374.05,0.0184168,0.865519,0.631625,631.146,1.01079e-13,22703.9,0.00445788,0.163886,1.451,1450.62,6.12598e-15,737751
4,206,7384.3,0.00085402,0.0831042,0.0742172,74.1618,5.63402e-20,22705.8,0.000286896,0.0160385,0.171723,171.684,3.41455e-21,281185,7382.03,0.000872218,0.0930027,0.0784206,78.3627,-4.14224e-19,22705.4,0.000302936,0.0179435,0.182394,182.357,-2.51045e-20,281185,7374.05,0.00093462,0.114672,0.0931736,93.1057,-3.51021e-19,22703.9,0.00034814,0.0221616,0.217081,217.043,-2.1274e-20,281185
6,206,7384.3,2.40546e-6,0.00117953,0.00115772,1.15689,-1.75341e-26,22705.8,2.8144e-6,0.000239936,0.00279239,2.79202,-1.06267e-27,375667,7382.03,2.49582e-6,0.00140221,0.00129,1.28909,5.55402e-25,22705.4,3.19732e-6,0.000284856,0.00312677,3.12644,3.36607e-26,375667,7374.05,2.76299e-6,0.0018977,0.00166502,1.66386,-3.89672e-25,22703.9,4.14492e-6,0.000386027,0.00404562,4.04529,-2.36164e-26,375667
9,206,7384.3,8.66398e-10,1.92288e-6,1.94093e-6,0.0019396,2.64645e-36,22705.8,4.82521e-9,4.29394e-7,5.09893e-6,0.0050986,1.60391e-37,517391,7382.03,1.02127e-9,2.5118e-6,2.36748e-6,0.00236587,-5.24403e-34,22705.4,6.0272e-9,5.58473e-7,6.23802e-6,0.00623776,-3.17819e-35,517391,7374.05,1.42449e-9,3.92839e-6,3.51408e-6,0.00351171,-2.16423e-33,22703.9,9.09906e-9,8.72568e-7,9.27201e-6,0.00927178,-1.31165e-34,517391
14,206,7384.3,1.38179e-14,4.32597e-11,4.38167e-11,4.37866e-8,2.599e-46,22705.8,1.25539e-13,1.13596e-11,1.35146e-10,1.35136e-7,1.57515e-47,308179,7382.03,2.03762e-14,6.70863e-11,6.34025e-11,6.33594e-8,1.82922e-43,22705.4,1.85123e-13,1.74073e-11,1.94728e-10,1.94718e-7,1.10861e-44,308179,7374.05,3.83655e-14,1.3195e-10,1.18253e-10,1.18173e-7,1.19108e-43,22703.9,3.4996e-13,3.40748e-11,3.62481e-10,3.62468e-7,7.21867e-45,308179
20,206,7384.3,-7.52829e-17,-2.20672e-13,-2.23524e-13,-2.23376e-10,7.91438e-52,22705.8,-7.27142e-16,-6.11268e-14,-7.26992e-13,-7.26991e-10,4.7966e-53,57124.8,7382.03,-2.11256e-17,-6.63238e-14,-6.26826e-14,-6.2641e-11,-4.11141e-50,22705.4,-2.02907e-16,-1.81375e-14,-2.02858e-13,-2.02858e-10,-2.49175e-51,57124.8,7374.05,3.25201e-16,1.13439e-12,1.01666e-12,1.01597e-9,-3.88043e-47,22703.9,3.10382e-15,3.0587e-13,3.25463e-12,3.25448e-9,-2.35177e-48,57124.8
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,506948,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,506948,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,506948
1,301,7459.53,2.36993,11.4669,3.9482,3944.4,13.5113,22719.8,0.437372,2.11226,8.86683,8858.91,0.818867,429905,7461.46,2.2566,11.17,3.69373,3690.16,13.5111,22720.2,0.416347,2.05724,8.33648,8329,0.818855,429905,7459.45,2.37425,11.8139,3.90008,3896.31,13.5127,22719.8,0.438161,2.17616,8.80336,8795.5,0.818953,429905
2,301,7459.53,0.118068,2.26171,1.30187,1300.65,2.74973e-8,22719.8,0.0222957,0.41758,2.92718,2924.82,1.6665e-9,352862,7461.46,0.112418,2.27106,1.24459,1243.42,2.74977e-8,22720.2,0.0212019,0.419159,2.81204,2809.74,1.66652e-9,352862,7459.45,0.118284,2.41881,1.32069,1319.45,2.74934e-8,22719.8,0.0223423,0.44654,2.98452,2982.11,1.66627e-9,352862
3,301,7459.53,0.005895,0.353673,0.249543,249.315,7.81724e-14,22719.8,0.00122483,0.0656146,0.562723,562.303,4.73772e-15,275819,7461.46,0.00561253,0.367868,0.245173,244.948,7.52022e-14,22720.2,0.00116272,0.0681919,0.555426,555.003,4.55771e-15,275819,7459.45,0.00590642,0.394989,0.261811,261.571,7.73194e-14,22719.8,0.00123246,0.073252,0.593306,592.861,4.68602e-15,275819
4,301,7459.53,0.000296309,0.051981,0.0401134,40.0772,-1.01579e-20,22719.8,8.03631e-5,0.00971073,0.0909009,90.8365,-6.15634e-22,198775,7461.46,0.000282135,0.0561737,0.0407026,40.6655,7.36627e-19,22720.2,7.65548e-5,0.0104775,0.0926206,92.5533,4.46441e-20,198775,7459.45,0.000297113,0.060847,0.0437898,43.7501,6.48988e-19,22719.8,8.24369e-5,0.0113571,0.0996981,99.6268,3.93326e-20,198775
6,301,7459.53,8.2119e-7,0.00107173,0.000875241,0.874462,-1.32536e-26,22719.8,8.0197e-7,0.00020375,0.0020127,2.01135,-8.03248e-28,417286,7461.46,7.87678e-7,0.00125517,0.000956574,0.955714,2.71363e-24,22720.2,8.05493e-7,0.000237739,0.0022054,2.20388,1.64463e-25,417286,7459.45,8.37596e-7,0.0013849,0.0010469,1.04596,1.37635e-24,22719.8,9.10024e-7,0.000262648,0.00241622,2.41458,8.34149e-26,417286
