time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
14,201,10136.2,5.48472e-10,8.46852e-7,3.68174e-7,0.000368354,5.27445e-77,31067.9,4.90967e-9,2.62876e-7,1.11558e-6,0.00111937,2.93018e-78,10099.5,5.0775e-10,7.50156e-7,3.27922e-7,0.000328102,3.103e-78,31061.6,4.73707e-9,2.41144e-7,1.03429e-6,0.00103799,1.72384e-79,10056.1,6.062e-10,8.75821e-7,3.80469e-7,0.000380694,7.16198e-75,31054,5.78497e-9,2.8726e-7,1.2234e-6,0.00122795,3.97888e-76
20,201,10136.2,4.5833e-14,7.07671e-11,3.07664e-11,3.07814e-8,-1.47243e-100,31067.9,5.70557e-13,3.05491e-11,1.29642e-10,1.30083e-7,-8.17997e-102,10099.5,3.97204e-14,5.86835e-11,2.56528e-11,2.56668e-8,1.10634e-102,31061.6,5.23994e-13,2.66743e-11,1.14409e-10,1.14818e-7,6.14611e-104,10056.1,4.99247e-14,7.21299e-11,3.13342e-11,3.13528e-8,9.34364e-102,31054,6.79813e-13,3.3757e-11,1.43766e-10,1.44301e-7,5.19085e-103
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,202,10788.1,27.0177,136.878,33.5357,33511,20.267,31177.2,4.29866,21.5906,53.6312,53618.4,1.12594,10794.2,26.6617,134.065,32.8427,32818.4,20.2667,31178.2,4.24035,21.1411,52.903,52889.8,1.12592,10775.1,27.7752,141.688,34.5499,34524.7,20.2689,31175.1,4.42341,22.3635,55.6997,55687.5,1.12605
2,202,10788.1,1.35018,28.6872,11.5414,11535.3,4.47768e-8,31177.1,0.237407,4.56903,18.5518,18558.7,2.48759e-9,10794.2,1.33227,27.8168,11.2219,11215.9,4.47308e-8,31178.1,0.233774,4.42902,18.1681,18174.5,2.48504e-9,10775.1,1.38821,29.9707,11.9692,11963.1,4.42477e-8,31175,0.245321,4.77779,19.3982,19406,2.4582e-9
3,202,10788.1,0.068401,4.81549,2.33713,2336.24,5.60891e-13,31177.1,0.0173376,0.782071,3.80255,3805.52,3.11605e-14,10794.2,0.0674557,4.61526,2.25175,2250.88,5.3244e-13,31178.1,0.0169408,0.749339,3.68984,3692.67,2.95799e-14,10775.1,0.0703781,5.0851,2.44424,2443.35,6.2017e-13,31175,0.0181796,0.827004,4.01107,4014.37,3.44538e-14
4,202,10788.1,0.00361871,0.76444,0.400966,400.85,-2.34414e-18,31177.1,0.00187737,0.127574,0.665558,666.243,-1.3023e-19,10794.1,0.00355992,0.723479,0.382177,382.065,-2.41698e-18,31178.1,0.00180817,0.120722,0.638905,639.555,-1.34276e-19,10775.1,0.00373441,0.816635,0.423524,423.408,3.0668e-19,31175,0.00201234,0.136548,0.70942,710.181,1.70377e-20
6,202,10788.1,1.62806e-5,0.0185354,0.010166,10.1638,-1.91269e-27,31177.1,4.10643e-5,0.00330353,0.0178703,17.8921,-1.0626e-28,10794.1,1.55901e-5,0.0170855,0.00945382,9.45179,-2.04285e-27,31178.1,3.84055e-5,0.00304677,0.0167428,16.7632,-1.13491e-28,10775.1,1.73118e-5,0.0202859,0.0109838,10.9816,2.37193e-28,31175,4.55545e-5,0.0036262,0.0195063,19.531,1.31774e-29
9,202,10788.1,3.18595e-8,6.90084e-5,3.81322e-5,0.0381249,6.92357e-45,31177.1,1.68724e-7,1.36751e-5,7.432e-5,0.074414,3.84641e-46,10794.1,2.85328e-8,6.11001e-5,3.4079e-5,0.0340724,-2.17796e-45,31178.1,1.51735e-7,1.21316e-5,6.69982e-5,0.0670827,-1.20997e-46,10775.1,3.61795e-8,7.83645e-5,4.27295e-5,0.0427218,-9.15754e-46,31175,1.94642e-7,1.55957e-5,8.42581e-5,0.0843681,-5.08749e-47
14,202,10788.1,2.75789e-12,6.15593e-9,3.40291e-9,3.40226e-6,-2.01401e-71,31177.1,1.79965e-11,1.4582e-9,7.92595e-9,7.93601e-6,-1.11889e-72,10794.1,2.30287e-12,5.09767e-9,2.84448e-9,2.84393e-6,-6.15669e-71,31178.1,1.51743e-11,1.21285e-9,6.6991e-9,6.70756e-6,-3.42035e-72,10775.1,3.34544e-12,7.44563e-9,4.06125e-9,4.06053e-6,-1.53068e-73,31175,2.21563e-11,1.7748e-9,9.58975e-9,9.60229e-6,-8.50372e-75
20,202,10788.1,5.97923e-17,1.33476e-13,7.37838e-14,7.37697e-11,-9.48266e-87,31177.1,4.91934e-16,3.98598e-14,2.16656e-13,2.1693e-10,-5.26813e-88,10794.1,3.91282e-17,8.66244e-14,4.83361e-14,4.83269e-11,1.08904e-85,31178.1,3.37497e-16,2.69753e-14,1.48997e-13,1.49185e-10,6.05018e-87,10775.1,6.25101e-17,1.39134e-13,7.58914e-14,7.58779e-11,-7.31122e-86,31175,5.20923e-16,4.17278e-14,2.25467e-13,2.25762e-10,-4.06175e-87
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,203,10646.8,35.2638,187.033,45.1583,45128.5,20.269,31154.3,5.66606,29.703,72.6724,72671.7,1.12605,10618.6,36.9112,198.168,47.5404,47509.7,20.2669,31149.7,5.94309,31.5145,77.1771,77179.8,1.12594,10624.9,36.5412,195.184,46.9011,46870.6,20.2671,31150.7,5.88076,31.0306,76.1178,76119.7,1.12595
2,203,10646.8,1.76474,41.6843,16.242,16235.6,4.42483e-8,31154.1,0.324921,6.7019,26.312,26332.1,2.45823e-9,10618.6,1.84774,44.8975,17.3029,17296.5,4.47239e-8,31149.5,0.343917,7.23234,28.2861,28309.7,2.48465e-9,10624.9,1.82906,43.9175,16.9852,16978.8,4.47509e-8,31150.6,0.339518,7.07173,27.7571,27779.9,2.48615e-9
3,203,10646.8,0.0900888,7.51476,3.47989,3479.12,6.56996e-14,31154.1,0.0268285,1.23765,5.72526,5732.49,3.64996e-15,10618.6,0.094497,8.24955,3.76401,3763.29,1.4161e-13,31149.5,0.0292386,1.36246,6.25351,6261.95,7.86719e-15,10624.9,0.0934876,8.00532,3.67135,3670.63,1.39645e-13,31150.5,0.0286245,1.32149,6.09676,6104.89,7.75802e-15
4,203,10646.8,0.00491367,1.28835,0.638063,637.988,-2.73592e-19,31154.1,0.00342797,0.219219,1.07619,1077.85,-1.51995e-20,10618.5,0.00519433,1.44354,0.702604,702.542,-6.01888e-19,31149.4,0.00387786,0.246544,1.19782,1199.78,-3.34381e-20,10624.9,0.00512526,1.38885,0.680185,680.122,-5.90477e-19,31150.5,0.00375161,0.237083,1.15894,1160.81,-3.28041e-20
6,203,10646.8,2.88817e-5,0.0366759,0.0188142,18.8134,-2.04863e-30,31154.1,9.48249e-5,0.00673696,0.0339846,34.0436,-1.13812e-31,10618.5,3.2643e-5,0.0428764,0.0215692,21.569,4.76107e-28,31149.4,0.000113276,0.00791868,0.0394569,39.5288,2.64503e-29,10624.9,3.14376e-5,0.0405251,0.0205313,20.531,5.034e-28,31150.5,0.000107414,0.00748164,0.0375351,37.6031,2.79666e-29
9,203,10646.8,8.93714e-8,0.000174334,8.98753e-5,0.0898734,8.66732e-46,31154.1,5.07729e-7,3.61494e-5,0.000182864,0.183188,4.81514e-47,10618.5,1.11943e-7,0.000217382,0.000109842,0.109843,2.09866e-42,31149.4,6.48704e-7,4.54188e-5,0.000226867,0.227288,1.16591e-43,10624.9,1.03565e-7,0.000199986,0.000101792,0.101792,-2.73721e-43,31150.5,5.9893e-7,4.17855e-5,0.000210175,0.210563,-1.52066e-44
14,203,10646.8,1.1832e-11,2.3398e-8,1.20649e-8,1.20646e-5,1.52426e-75,31154.1,8.35078e-11,5.94453e-9,3.00725e-8,3.01258e-5,8.46808e-77,10618.5,1.65405e-11,3.24881e-8,1.64188e-8,1.6419e-5,2.98291e-70,31149.4,1.19223e-10,8.34606e-9,4.16904e-8,4.17678e-5,1.65716e-71,10624.9,1.46166e-11,2.85713e-8,1.45452e-8,1.45453e-5,-1.10095e-70,31150.5,1.05303e-10,7.34544e-9,3.69483e-8,3.70166e-5,-6.11633e-72
20,203,10646.8,1.82405e-16,3.6072e-13,1.86e-13,1.85996e-10,5.82637e-93,31154.1,1.72941e-15,1.23109e-13,6.22789e-13,6.23893e-10,3.23685e-94,10618.5,3.37492e-16,6.62899e-13,3.35017e-13,3.35019e-10,5.40974e-88,31149.4,3.20166e-15,2.24128e-13,1.11957e-12,1.12164e-9,3.0054e-89,10624.9,2.69752e-16,5.27302e-13,2.68442e-13,2.68443e-10,-3.56968e-89,31150.5,2.57817e-15,1.79841e-13,9.04618e-13,9.06289e-10,-1.98314e-90
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,204,10682.7,33.1717,178.521,42.9,42870.7,20.2669,31160.2,5.31733,28.3013,68.9272,68922.2,1.12594,10682.8,33.1665,178.81,42.8362,42807,20.2669,31160.2,5.31684,28.3473,69.3409,69335.9,1.12594,10672,33.7945,184.453,44.0141,43984.3,20.2675,31158.4,5.42191,29.2567,71.2814,71277.4,1.12597
2,204,10682.7,1.65971,40.5846,15.6541,15647.3,4.4733e-8,31160,0.303219,6.50802,25.3082,25324.5,2.48516e-9,10682.7,1.65944,40.7486,15.6582,15651.4,4.47346e-8,31160,0.303463,6.53461,25.5055,25521.9,2.48524e-9,10672,1.69116,42.7426,16.2852,16278.2,4.4805e-8,31158.3,0.310865,6.8587,26.5421,26559.8,2.48915e-9
3,204,10682.6,0.084677,7.48609,3.41611,3415.18,6.48551e-14,31160,0.0248198,1.22742,5.60298,5609.17,3.60305e-15,10682.7,0.0846668,7.53732,3.42467,3423.73,6.45362e-14,31160,0.0249197,1.23594,5.65963,5665.86,3.58533e-15,10672,0.0863874,8.06037,3.61758,3616.62,6.23748e-14,31158.2,0.0259844,1.32264,5.98289,5989.6,3.46525e-15
4,204,10682.6,0.00461717,1.31536,0.639997,639.881,-2.74654e-19,31159.9,0.00318157,0.22221,1.07412,1075.57,-1.52585e-20,10682.7,0.00461824,1.32833,0.643286,643.169,-2.7389e-19,31160,0.00320908,0.224435,1.0879,1089.37,-1.52161e-20,10672,0.00473919,1.45022,0.692014,691.891,-2.66361e-19,31158.2,0.00343839,0.245177,1.17131,1172.92,-1.47978e-20
6,204,10682.6,2.77579e-5,0.0394029,0.0198072,19.805,-5.89945e-30,31159.9,9.1221e-5,0.00713714,0.035398,35.4521,-3.27746e-31,10682.7,2.7908e-5,0.0400385,0.0200266,20.0243,-6.29229e-30,31160,9.26942e-5,0.00725378,0.0360678,36.1227,-3.4957e-31,10672,3.02991e-5,0.0456288,0.0224426,22.4401,2.77933e-27,31158.2,0.000104179,0.00826604,0.0404431,40.5051,1.54407e-28
9,204,10682.6,9.3605e-8,0.000202364,0.000102169,0.102159,3.27103e-45,31159.9,5.21432e-7,4.09182e-5,0.000203464,0.203781,1.81723e-46,10682.7,9.52536e-8,0.00020757,0.00010427,0.104259,3.54959e-45,31160,5.34908e-7,4.19808e-5,0.000209268,0.209592,1.97198e-46,10672,1.13778e-7,0.000252453,0.000124647,0.124635,2.23493e-43,31158.2,6.40862e-7,5.09826e-5,0.000250007,0.250397,1.24163e-44
14,204,10682.6,1.41188e-11,3.09029e-8,1.56047e-8,1.56032e-5,3.99203e-73,31159.9,9.57588e-11,7.51337e-9,3.73616e-8,3.74199e-5,2.21778e-74,10682.7,1.45974e-11,3.21984e-8,1.61769e-8,1.61753e-5,1.031e-72,31160,9.97876e-11,7.83044e-9,3.90354e-8,3.90961e-5,5.72773e-74,10672,1.94759e-11,4.36637e-8,2.15616e-8,2.15595e-5,4.66228e-72,31158.2,1.32966e-10,1.05766e-8,5.18671e-8,5.19481e-5,2.59015e-73
20,204,10682.6,2.87231e-16,6.287e-13,3.17468e-13,3.17437e-10,9.69806e-92,31159.9,2.49901e-15,1.96075e-13,9.75022e-13,9.76543e-10,5.38775e-93,10682.7,3.0775e-16,6.78838e-13,3.41057e-13,3.41024e-10,2.01505e-90,31160,2.69274e-15,2.11302e-13,1.05336e-12,1.055e-9,1.11947e-91,10672,4.901e-16,1.09879e-12,5.42595e-13,5.42542e-10,-4.82109e-88,31158.2,4.23775e-15,3.37085e-13,1.65306e-12,1.65564e-9,-2.67837e-89
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,205,10703.1,31.9791,180.045,42.6438,42614.1,20.2668,31163.5,5.12031,28.5131,68.4519,68444.1,1.12593,10716.1,31.2189,176.634,41.6636,41634.3,20.2674,31165.6,4.99457,27.9555,67.3413,67332.1,1.12596,10697.4,32.3149,183.659,43.2591,43229.1,20.2668,31162.5,5.17673,29.0935,69.9783,69970.9,1.12593
2,205,10703.1,1.60022,43.5282,16.2752,16267.6,4.47228e-8,31163.3,0.292785,6.96747,26.2802,26294.8,2.48459e-9,10716.1,1.56203,42.9937,15.9805,15972.8,4.48015e-8,31165.4,0.285116,6.87596,25.9798,25993.1,2.48896e-9,10697.3,1.61719,44.9776,16.6666,16658.9,4.47245e-8,31162.4,0.29709,7.20218,27.1233,27138.6,2.48468e-9
3,205,10703.1,0.0817941,8.61993,3.76167,3760.47,6.58947e-13,31163.3,0.0246408,1.40796,6.15658,6162.52,3.6608e-14,10716.1,0.0798136,8.58071,3.71716,3715.9,3.70116e-13,31165.4,0.0239378,1.39962,6.12325,6128.82,2.05619e-14,10697.3,0.0827285,9.04027,3.89914,3897.9,6.35869e-13,31162.3,0.0253681,1.47728,6.43244,6438.68,3.53259e-14
4,205,10703.1,0.00451625,1.63406,0.753714,753.531,-2.78405e-18,31163.3,0.00336878,0.274094,1.25981,1261.29,-1.54669e-19,10716.1,0.00440413,1.64019,0.750339,750.142,-1.55925e-18,31165.4,0.00327907,0.274544,1.26166,1263.07,-8.66248e-20,10697.3,0.00458769,1.7411,0.792384,792.193,-2.66528e-18,31162.3,0.00354463,0.29217,1.33514,1336.71,-1.4807e-19
6,205,10703.1,3.1757e-5,0.0572707,0.0271044,27.0993,-9.64113e-27,31163.3,0.000112318,0.0102082,0.0479016,47.9643,-5.35617e-28,10716.1,3.11417e-5,0.0584776,0.0274306,27.4247,-8.12452e-27,31165.4,0.000110781,0.010383,0.048693,48.7535,-4.51361e-28,10697.3,3.36922e-5,0.0630467,0.0294034,29.3978,-1.81107e-26,31162.3,0.000122618,0.0112387,0.0523786,52.4472,-1.00615e-27
9,205,10703.1,1.4646e-7,0.000373112,0.000177097,0.177066,3.64945e-44,31163.3,8.0204e-7,7.31245e-5,0.000343757,0.344214,2.02747e-45,10716.1,1.47563e-7,0.000390964,0.000183905,0.183868,3.24897e-44,31165.4,8.0936e-7,7.61097e-5,0.000357559,0.358009,1.80497e-45,10697.3,1.66377e-7,0.00043153,0.000201795,0.201759,3.36339e-44,31162.3,9.19485e-7,8.45205e-5,0.00039457,0.395094,1.86854e-45
14,205,10703.1,3.30151e-11,8.47549e-8,4.02323e-8,4.0225e-5,8.56879e-75,31163.3,2.13534e-10,1.9467e-8,9.1517e-8,9.16388e-5,4.76041e-76,10716.1,3.47313e-11,9.27081e-8,4.36124e-8,4.36034e-5,2.22891e-73,31165.4,2.23868e-10,2.10504e-8,9.88964e-8,9.90211e-5,1.23828e-74,10697.3,4.0751e-11,1.06419e-7,4.97682e-8,4.97591e-5,4.6583e-75,31162.3,2.65437e-10,2.43977e-8,1.139e-7,0.000114051,2.58792e-76
20,205,10703.1,1.09435e-15,2.8094e-12,1.33359e-12,1.33335e-9,7.32682e-97,31163.3,8.72912e-15,7.958e-13,3.74115e-12,3.74613e-9,4.07041e-98,10716.1,9.99166e-16,2.66709e-12,1.25467e-12,1.25441e-9,3.04198e-95,31165.4,8.01298e-15,7.53464e-13,3.53983e-12,3.54429e-9,1.68999e-96,10697.3,1.37344e-15,3.58669e-12,1.67736e-12,1.67706e-9,-6.4276e-96,31162.3,1.10832e-14,1.01872e-12,4.75585e-12,4.76216e-9,-3.57085e-97
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,206,7301.36,11.6242,55.6915,13.8914,13880,13.5119,22690.3,2.17771,10.3732,26.2467,26234.5,0.818901,7289.94,12.2922,58.2335,14.5419,14530,13.5124,22688.1,2.30551,10.8557,27.7026,27690.7,0.818935,7295.44,11.9702,57.5811,14.3078,14296,13.5118,22689.2,2.24398,10.7297,27.2467,27234.5,0.818897
2,206,7301.36,0.580049,10.8373,4.53539,4532.29,2.74964e-8,22690.3,0.116157,2.03281,8.59992,8599.75,1.66644e-9,7289.93,0.613437,11.1641,4.69769,4694.56,2.7495e-8,22688.1,0.123369,2.09691,8.98333,8983.71,1.66636e-9,7295.44,0.59736,11.2649,4.68897,4685.8,2.74966e-8,22689.1,0.120014,2.1144,8.96241,8962.48,1.66645e-9
3,206,7301.36,0.0291684,1.66881,0.85894,858.441,9.30432e-14,22690.3,0.00749791,0.317673,1.64304,1643.53,5.63897e-15,7289.93,0.0308556,1.68965,0.877923,877.438,9.39546e-14,22688.1,0.00802355,0.322442,1.69466,1695.31,5.69421e-15,7295.44,0.0300498,1.74543,0.892266,891.758,9.16293e-14,22689.1,0.00782161,0.332624,1.72097,1721.55,5.55328e-15
4,206,7301.36,0.00150083,0.241244,0.13615,136.081,-3.25875e-21,22690.3,0.000664815,0.0469123,0.264355,264.488,-1.97497e-22,7289.93,0.00158825,0.239707,0.136993,136.928,2.53896e-20,22688.1,0.000714953,0.0468139,0.268717,268.88,1.53876e-21,7295.44,0.00154827,0.254028,0.142232,142.161,-3.08122e-19,22689.1,0.00070509,0.0494808,0.278587,278.738,-1.8674e-20
6,206,7301.36,5.14997e-6,0.00480418,0.00287699,2.87571,3.143e-31,22690.3,1.05281e-5,0.000985773,0.00584331,5.84733,1.90482e-32,7289.93,5.4214e-6,0.00458765,0.00279151,2.79038,-2.354e-30,22688.1,1.11216e-5,0.000950082,0.00574949,5.75415,-1.42666e-31,7295.44,5.38848e-6,0.00513129,0.00304498,3.04366,4.36239e-29,22689.1,1.14792e-5,0.00105599,0.00624635,6.25089,2.64387e-30
9,206,7301.36,5.05603e-9,1.32316e-5,8.0215e-6,0.00801809,3.05956e-47,22690.3,3.09726e-8,2.96839e-6,1.77457e-5,0.0177589,1.85426e-48,7289.93,5.01036e-9,1.18872e-5,7.33153e-6,0.00732874,1.8982e-47,22688.1,3.11293e-8,2.71504e-6,1.65802e-5,0.0165946,1.15042e-48,7295.44,5.55657e-9,1.44454e-5,8.67414e-6,0.00867057,6.50928e-45,22689.1,3.4655e-8,3.25634e-6,1.94187e-5,0.0194339,3.94502e-46
14,206,7301.36,2.50146e-13,7.12909e-10,4.32564e-10,4.32382e-7,-2.32434e-73,22690.3,1.94189e-12,1.86053e-10,1.1127e-9,1.11353e-6,-1.40868e-74,7289.93,2.23304e-13,5.80157e-10,3.58181e-10,3.58046e-7,1.94828e-71,22688.1,1.79447e-12,1.56437e-10,9.55731e-10,9.56568e-7,1.18078e-72,7295.44,2.87149e-13,8.0839e-10,4.85814e-10,4.85615e-7,1.80119e-74,22689.1,2.26353e-12,2.12622e-10,1.2684e-9,1.26939e-6,1.09163e-75
20,206,7301.36,1.01116e-17,2.88315e-14,1.74939e-14,1.74865e-11,1.49587e-85,22690.3,9.27279e-17,8.88418e-15,5.31325e-14,5.3172e-11,9.06581e-87,7289.93,8.60001e-18,2.2356e-14,1.38024e-14,1.37972e-11,2.56408e-82,22688.1,8.31261e-17,7.2466e-15,4.42723e-14,4.4311e-11,1.55399e-83,7295.44,6.50403e-18,1.83185e-14,1.10088e-14,1.10043e-11,-3.15387e-84,22689.1,6.63433e-17,6.23183e-15,3.7176e-14,3.72051e-11,-1.91144e-85
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,301,7455.13,2.62772,11.6432,2.97835,2975.49,13.5121,22719,0.484722,2.14512,5.57158,5566.69,0.818916,7456.28,2.56005,11.3323,2.89239,2889.61,13.5112,22719.2,0.472189,2.08767,5.45096,5446.16,0.818858,7454.63,2.65667,11.8424,3.01572,3012.83,13.5115,22718.9,0.490092,2.1819,5.684,5679.01,0.818877
2,301,7455.13,0.130888,2.04554,0.905167,904.33,2.74952e-8,22719,0.024484,0.377492,1.69467,1693.36,1.66638e-9,7456.28,0.127516,1.98841,0.878269,877.455,2.74977e-8,22719.2,0.0238434,0.366906,1.65649,1655.2,1.66653e-9,7454.63,0.132331,2.09687,0.921551,920.699,2.74969e-8,22718.9,0.0247636,0.386986,1.73836,1737.02,1.66648e-9
3,301,7455.13,0.00652911,0.279688,0.15668,156.539,-4.13228e-14,22719,0.00129048,0.0518042,0.29394,293.736,-2.50441e-15,7456.28,0.00636051,0.271477,0.151858,151.721,-4.25315e-14,22719.2,0.00125512,0.0502741,0.286992,286.791,-2.57767e-15,7454.63,0.00660137,0.289315,0.160601,160.456,-3.78566e-14,22718.9,0.00130735,0.0535921,0.303577,303.368,-2.29434e-15
4,301,7455.13,0.000326971,0.0355036,0.0223276,22.308,1.84811e-19,22719,7.51572e-5,0.00661312,0.0420405,42.0138,1.12006e-20,7456.28,0.00031847,0.0344059,0.0216124,21.5933,1.62536e-19,22719.2,7.28559e-5,0.00640677,0.0409908,40.9644,9.85067e-21,7454.63,0.000330647,0.0370922,0.02307,23.0498,1.71286e-19,22718.9,7.65319e-5,0.0069098,0.0437691,43.7415,1.0381e-20
6,301,7455.13,8.56021e-7,0.000536072,0.000367798,0.367483,-2.39233e-28,22719,4.49765e-7,0.000101391,0.000700799,0.7004,-1.44989e-29,7456.28,8.32272e-7,0.000517705,0.000354933,0.354627,-2.1741e-28,22719.2,4.30329e-7,9.78613e-5,0.000681067,0.680672,-1.31764e-29,7454.63,8.67737e-7,0.000572096,0.000387246,0.386914,-2.17499e-28,22718.9,4.70394e-7,0.000108216,0.000743519,0.743096,-1.31817e-29
9,301,7455.13,2.01633e-10,9.62203e-7,6.76371e-7,0.000675797,-7.62302e-46,22719,6.22809e-10,1.87004e-7,1.32134e-6,0.00132062,-4.62001e-47,7456.28,1.92638e-10,9.24241e-7,6.49338e-7,0.000648784,-7.83037e-46,22719.2,5.88099e-10,1.79442e-7,1.27693e-6,0.00127623,-4.74567e-47,7454.63,2.11569e-10,1.06143e-6,7.35217e-7,0.000734593,-9.50964e-46,22718.9,6.80285e-10,2.06279e-7,1.44725e-6,0.00144647,-5.76342e-47
14,301,7455.13,2.49988e-15,2.29557e-11,1.61803e-11,1.61666e-8,5.67056e-71,22719,1.53268e-14,4.68457e-12,3.31732e-11,3.31553e-8,3.43669e-72,7456.28,2.29472e-15,2.15927e-11,1.5212e-11,1.51991e-8,1.19156e-69,22719.2,1.4153e-14,4.39925e-12,3.13758e-11,3.13586e-8,7.22158e-71,7454.63,2.93363e-15,2.73974e-11,1.90245e-11,1.90084e-8,-1.13816e-71,22718.9,1.81234e-14,5.58647e-12,3.92736e-11,3.92524e-8,-6.89797e-73
20,301,7455.13,4.56751e-19,4.23012e-15,2.98172e-15,2.97919e-12,8.10799e-79,22719,2.93586e-18,8.97372e-16,6.35478e-15,6.35136e-12,4.91392e-80,7456.28,3.86471e-19,3.66821e-15,2.58436e-15,2.58216e-12,5.65941e-77,22719.2,2.50415e-18,7.78412e-16,5.55183e-15,5.54878e-12,3.42995e-78,7454.63,5.30741e-19,4.9964e-15,3.46959e-15,3.46665e-12,-1.77118e-79,22718.9,3.43369e-18,1.05847e-15,7.44135e-15,7.43734e-12,-1.07344e-80
0,302,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,302,11187.9,3.63511,15.1461,3.953,3949.19,20.2671,31240.4,0.563183,2.34421,6.21245,6206.88,1.12595,11185.7,3.76481,15.6042,4.06925,4065.33,20.2669,31240.1,0.583362,2.41536,6.44373,6437.98,1.12594,11186.8,3.69832,15.4294,4.01503,4011.16,20.2671,31240.2,0.57302,2.38817,6.35756,6351.88,1.12595
2,302,11187.9,0.181054,2.4582,1.13698,1135.92,4.48742e-8,31240.4,0.0283591,0.381019,1.7881,1786.66,2.49301e-9,11185.7,0.187516,2.5156,1.16499,1163.91,4.48585e-8,31240,0.0293865,0.389982,1.84613,1844.66,2.49214e-9,11186.8,0.184204,2.50829,1.15613,1155.06,4.48731e-8,31240.2,0.0288622,0.388815,1.83198,1830.51,2.49295e-9
3,302,11187.9,0.00902809,0.306686,0.183924,183.758,5.70455e-13,31240.4,0.00147319,0.0476948,0.289768,289.557,3.16919e-14,11185.7,0.00935062,0.311429,0.187394,187.226,5.53623e-13,31240,0.00152838,0.0484483,0.297509,297.296,3.07568e-14,11186.8,0.00918539,0.31353,0.187282,187.113,5.71334e-13,31240.2,0.00150089,0.0487665,0.297301,297.086,3.17408e-14
4,302,11187.9,0.000451453,0.0352026,0.0242031,24.1817,-5.9149e-19,31240.4,8.20283e-5,0.00550378,0.038255,38.2294,-3.28606e-20,11185.7,0.000467612,0.0354438,0.0244969,24.4754,-6.75069e-19,31240,8.52932e-5,0.00554484,0.0390236,38.998,-3.75038e-20,11186.8,0.000459357,0.0360633,0.024685,24.6632,-5.71152e-19,31240.2,8.37972e-5,0.00563982,0.0393162,39.29,-3.17306e-20
6,302,11187.9,1.15953e-6,0.000427823,0.000330229,0.329946,7.1895e-28,31240.4,3.83251e-7,6.79214e-5,0.000527803,0.527487,3.99417e-29,11185.7,1.20113e-6,0.000422872,0.000329027,0.328748,7.59768e-28,31240,3.99743e-7,6.72337e-5,0.000530308,0.529999,4.22093e-29,11186.8,1.18075e-6,0.000440274,0.000338107,0.337819,6.70877e-28,31240.2,3.96328e-7,6.99365e-5,0.000544666,0.544343,3.72709e-29
9,302,11187.9,2.06799e-10,5.46369e-7,4.39187e-7,0.000438817,-1.56065e-45,31240.4,3.36474e-10,8.92895e-8,7.19996e-7,0.000719591,-8.6703e-47,11185.7,2.12758e-10,5.24501e-7,4.2575e-7,0.000425395,-1.39747e-45,31240,3.45045e-10,8.59955e-8,7.04862e-7,0.00070448,-7.76371e-47,11186.8,2.12366e-10,5.6631e-7,4.52702e-7,0.000452322,1.4821e-45,31240.2,3.54007e-10,9.26453e-8,7.48368e-7,0.000747952,8.23387e-47
