time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
9,103,4945.21,1.99495e-6,0.000461703,0.000352953,0.354587,3.41215e-36,22131.3,0.000170866,0.00128346,0.00890412,9.06591,2.06756e-37,137716,4581.79,1.44856e-6,0.000264426,0.000216891,0.218115,-2.60244e-33,22019.5,0.000193646,0.00122581,0.00848348,8.66845,-1.57718e-34,137716,4884.09,2.769e-6,0.000693828,0.000502732,0.50499,-2.00746e-33,22112.2,0.000236016,0.00183642,0.0122788,12.5023,-1.21659e-34,137716
14,103,4945.21,1.20521e-10,2.49287e-8,1.98761e-8,1.99766e-5,-4.16546e-47,22131.3,6.90497e-8,5.01824e-7,3.51622e-6,0.00358168,-2.52402e-48,95219.7,4581.79,5.84056e-11,9.40149e-9,8.08607e-9,8.13633e-6,1.4054e-44,22019.5,7.33857e-8,4.50927e-7,3.14764e-6,0.0032178,8.51716e-46,95219.7,4884.09,2.1782e-10,4.9523e-8,3.72063e-8,3.73867e-5,4.36042e-44,22112.2,1.1734e-7,8.85728e-7,5.97734e-6,0.00608858,2.64265e-45,95219.7
20,103,4945.21,9.15983e-16,1.85351e-13,1.4936e-13,1.50126e-10,3.50454e-55,22131.3,5.54731e-12,3.99336e-11,2.81136e-10,2.86396e-7,2.12354e-56,44224.6,4581.79,2.61617e-16,4.10928e-14,3.57595e-14,3.59851e-11,6.78835e-53,22019.5,5.49047e-12,3.34374e-11,2.34441e-10,2.39692e-7,4.11397e-54,44224.6,4884.09,2.24315e-15,5.00533e-13,3.79451e-13,3.81312e-10,-4.88025e-53,22112.2,1.20512e-11,9.01738e-11,6.11187e-10,6.22615e-7,-2.95768e-54,44224.6
0,104,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,119287,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,119287,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,119287
1,104,6292.58,284.9,2135.55,613.285,613898,20.2665,30225.7,72.5322,442.904,1525.91,1.53888e+6,1.12589,146880,6036.78,299.164,2262.98,643.911,644590,20.2667,30151.6,78.6081,478.584,1628.19,1.64307e+6,1.12589,146880,5448.77,331.694,2441.55,701.747,702569,20.2667,29968.4,93.9598,542.325,1854.1,1.87411e+6,1.12589,146880
2,104,6289.04,15.1354,757.669,310.606,311307,4.34836e-8,30181.9,15.6364,182.316,849.966,861852,2.41562e-9,174473,6032.95,15.9261,811.689,328.793,329561,4.34582e-8,30101.4,17.7418,200.653,919.153,932870,2.4142e-9,174473,5444.44,17.6702,839.761,346.547,347431,4.33835e-8,29902.8,22.6742,223.809,1028.74,1.04678e+6,2.41002e-9,174473
3,104,6287.61,1.10363,233.902,104.421,104716,6.50643e-17,30161.8,5.92723,70.3167,342.676,348111,3.61436e-18,202066,6031.4,1.17643,253.672,111.74,112066,1.20301e-16,30078.1,6.90769,79.081,377.842,384212,6.68279e-18,202066,5442.75,1.2935,250.541,113.009,113371,4.73041e-17,29872.7,8.87062,87.49,418.475,426740,2.62768e-18,202066
4,104,6287.16,0.165338,70.9764,32.2805,32378.4,-1.26704e-25,30153.9,2.30838,27.24,133.191,135357,-7.03848e-27,229659,6030.89,0.180914,77.9465,34.9619,35070.9,-7.31335e-25,30068.7,2.74934,31.3118,150.045,152634,-4.06257e-26,229659,5442.22,0.190679,73.3889,33.776,33892,4.70295e-26,29860.7,3.50749,34.4125,164.968,168298,2.61231e-27,229659
6,104,6286.97,0.0122945,6.49161,2.96904,2978.27,-1.45465e-34,30149.7,0.347602,4.09469,20.0371,20364.3,-8.073e-36,204780,6030.68,0.0139279,7.31182,3.29728,3307.81,-1.64684e-32,30063.5,0.432367,4.91654,23.5769,23985.2,-9.14815e-34,204780,5442.02,0.0132116,6.25082,2.89479,2904.99,2.74916e-35,29854.1,0.544217,5.33242,25.5796,26097.7,1.52704e-36,204780
9,104,6286.95,0.000335487,0.177254,0.0812978,81.5516,2.65826e-40,30149,0.0201346,0.236313,1.15852,1177.48,1.47527e-41,167463,6030.66,0.000395092,0.207521,0.0938287,94.1296,1.93884e-38,30062.6,0.0267451,0.303091,1.45595,1481.21,1.07702e-39,167463,5442,0.000323902,0.153396,0.0712411,71.4934,4.42788e-42,29853,0.0329979,0.322216,1.54836,1579.78,2.45953e-43,167463
