time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
20,106,1097.91,1.55635e-11,1.13076e-8,4.77898e-9,4.78975e-6,-2.31505e-108,26556.9,1.54519e-5,8.68114e-5,0.0002615,0.276675,-1.28575e-109,1157.15,1.42854e-11,1.01122e-8,4.24313e-9,4.25315e-6,-1.71316e-107,26686,1.19121e-5,6.76991e-5,0.000204107,0.215803,-9.52032e-109,1050.44,1.4259e-11,1.0696e-8,4.48212e-9,4.49188e-6,2.39727e-107,26464.3,1.62265e-5,9.04415e-5,0.000270591,0.286531,1.33498e-108
0,201,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,201,10326.7,53.9283,344.526,84.1972,84154.7,20.2666,31101.2,8.88662,55.5736,135.76,135826,1.12592,10302.6,55.3352,355.69,85.8487,85806.3,20.2667,31097.2,9.13424,57.4416,139.297,139370,1.12592,10283.2,56.4618,363.342,87.6661,87623.7,20.2667,31093.9,9.33361,58.7338,142.372,142451,1.12592
2,201,10326.6,2.71359,99.0648,36.5301,36524.3,4.46164e-8,31100.7,0.582451,16.2648,59.5167,59607.1,2.47867e-9,10302.4,2.78505,103.142,37.4829,37477.6,4.46168e-8,31096.6,0.602951,16.9594,61.4675,61564.7,2.47869e-9,10283.1,2.84239,105.521,38.3192,38314.5,4.46121e-8,31093.3,0.619497,17.3736,62.9086,63011.4,2.47843e-9
3,201,10326.6,0.143847,23.9455,9.9637,9964,1.11071e-15,31100.5,0.0724935,4.05531,16.6004,16634.7,6.17056e-17,10302.4,0.147904,25.1727,10.3075,10308.1,-1.71093e-15,31096.4,0.0764085,4.27129,17.2919,17328.9,-9.50507e-17,10283.1,0.151158,25.7984,10.5531,10553.8,-1.74455e-15,31093.1,0.0793869,4.38595,17.7316,17770.6,-9.69184e-17
4,201,10326.6,0.00935367,5.60644,2.41863,2418.91,5.05344e-23,31100.5,0.0148283,0.986468,4.16285,4172.43,2.80744e-24,10302.4,0.00970129,5.95385,2.52568,2526.03,1.46718e-24,31096.4,0.0158824,1.05003,4.37913,4389.51,8.15099e-26,10283,0.00996809,6.11309,2.59026,2590.67,-7.1329e-25,31093,0.0166195,1.08099,4.50099,4511.97,-3.96265e-26
6,201,10326.6,0.000170422,0.302891,0.132378,132.399,-9.81476e-35,31100.5,0.000844616,0.0579007,0.246617,247.211,-5.45258e-36,10302.4,0.000183955,0.328376,0.141063,141.089,-1.39353e-34,31096.3,0.000925788,0.0629654,0.264951,265.608,-7.7418e-36,10283,0.000192339,0.338428,0.145203,145.233,6.15018e-35,31093,0.000975135,0.0651636,0.27373,274.428,3.41671e-36
9,201,10326.6,1.93927e-6,0.00379172,0.00165871,1.65898,-9.65654e-51,31100.5,1.2002e-5,0.000822647,0.00350548,3.51396,-5.36469e-52,10302.4,2.1701e-6,0.00424066,0.00182331,1.82365,-1.54525e-50,31096.3,1.35857e-5,0.000923844,0.00388907,3.89875,-8.58473e-52,10283,2.28727e-6,0.00439526,0.00188744,1.88784,6.18745e-51,31093,1.44244e-5,0.000963715,0.00404991,4.06027,3.43742e-52
14,201,10326.6,1.30741e-9,2.55868e-6,1.11932e-6,0.00111951,3.86337e-77,31100.5,1.00036e-8,6.85662e-7,2.92176e-6,0.00292883,2.14629e-78,10302.4,1.54102e-9,3.01394e-6,1.29589e-6,0.00129613,-3.5485e-76,31096.3,1.19471e-8,8.12402e-7,3.41994e-6,0.00342845,-1.97138e-77,10283,1.63966e-9,3.15342e-6,1.35418e-6,0.00135446,1.58432e-76,31093,1.28535e-8,8.58748e-7,3.6088e-6,0.00361803,8.80159e-78
20,201,10326.6,2.00876e-13,3.93128e-10,1.71978e-10,1.72007e-7,1.18988e-105,31100.5,1.98399e-12,1.35985e-10,5.79463e-10,5.80866e-7,6.61034e-107,10302.4,2.54267e-13,4.97298e-10,2.1382e-10,2.1386e-7,3.66413e-107,31096.3,2.54762e-12,1.73239e-10,7.29277e-10,7.31092e-7,2.03559e-108,10283,2.73572e-13,5.26137e-10,2.2594e-10,2.25987e-7,-4.05134e-104,31093,2.78445e-12,1.86031e-10,7.81775e-10,7.83775e-7,-2.25069e-105
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,202,10846.2,23.6221,124.222,32.2875,32262.6,20.2678,31186.5,3.74619,19.5405,50.8644,50847,1.12599,10842.4,23.8455,125.207,32.2178,32193,20.2671,31185.9,3.78241,19.699,51.0276,51010.5,1.12595,10827.6,24.7118,130.965,33.5995,33573.9,20.2667,31183.5,3.92396,20.6195,53.2507,53234.1,1.12593
2,202,10846.2,1.18043,27.3807,11.5233,11516.5,4.48849e-8,31186.5,0.206297,4.34475,18.2385,18241.7,2.4936e-9,10842.4,1.19158,27.541,11.4813,11474.6,4.47942e-8,31185.8,0.208337,4.37118,18.2702,18273.6,2.48856e-9,10827.5,1.23509,29.1708,12.0824,12075.5,4.4742e-8,31183.5,0.217154,4.63436,19.2424,19246.7,2.48566e-9
3,202,10846.2,0.0598316,4.87229,2.44375,2442.6,5.07411e-13,31186.4,0.0151311,0.786552,3.91051,3912.52,2.81894e-14,10842.4,0.0603913,4.88914,2.43021,2429.09,5.10973e-13,31185.8,0.0152825,0.789538,3.91008,3912.16,2.83873e-14,10827.5,0.0626613,5.2542,2.58718,2586.01,5.48318e-13,31183.4,0.0162125,0.849672,4.16745,4169.85,3.0462e-14
4,202,10846.2,0.00318066,0.823639,0.442654,442.477,3.08719e-20,31186.4,0.00169151,0.136128,0.721037,721.548,1.71509e-21,10842.4,0.00320901,0.824372,0.439221,439.048,3.92588e-20,31185.8,0.00170677,0.136318,0.71943,719.954,2.18103e-21,10827.5,0.00334461,0.899865,0.473987,473.809,-2.04222e-18,31183.4,0.00186143,0.149075,0.777634,778.236,-1.13456e-19
6,202,10846.2,1.55704e-5,0.0227682,0.0126955,12.6911,1.63704e-29,31186.4,4.14e-5,0.00397886,0.0217308,21.7493,9.0946e-31,10842.4,1.56257e-5,0.0226672,0.0125337,12.5295,2.17035e-29,31185.8,4.15925e-5,0.00396495,0.021581,21.5998,1.20574e-30,10827.5,1.70447e-5,0.0255597,0.0139477,13.9433,-1.07903e-27,31183.4,4.74067e-5,0.00448245,0.0240765,24.0986,-5.9946e-29
9,202,10846.2,3.97687e-8,0.000103493,5.80182e-5,0.0579991,-7.40325e-48,31186.4,2.03931e-7,1.97667e-5,0.000108342,0.108437,-4.11286e-49,10842.4,3.9414e-8,0.000102202,5.68204e-5,0.056802,-1.09198e-48,31185.8,2.03387e-7,1.9553e-5,0.000106809,0.106906,-6.06641e-50,10827.5,4.69194e-8,0.000121072,6.63999e-5,0.0663794,1.71563e-44,31183.4,2.44016e-7,2.32437e-5,0.000125259,0.125377,9.53121e-46
14,202,10846.2,4.85264e-12,1.28985e-8,7.23253e-9,7.23015e-6,-2.78887e-80,31186.4,2.95068e-11,2.85963e-9,1.56752e-8,1.5689e-5,-1.54935e-81,10842.4,4.74284e-12,1.25664e-8,6.98803e-9,6.98578e-6,-1.59952e-79,31185.8,2.9069e-11,2.7942e-9,1.52649e-8,1.52787e-5,-8.88593e-81,10827.5,6.14826e-12,1.61648e-8,8.86712e-9,8.86439e-6,-5.8989e-73,31183.4,3.79234e-11,3.61189e-9,1.94658e-8,1.94843e-5,-3.27714e-74
20,202,10846.2,1.00642e-16,2.67525e-13,1.50008e-13,1.49959e-10,2.64805e-96,31186.4,7.42689e-16,7.19771e-14,3.94547e-13,3.94894e-10,1.47112e-97,10842.4,9.89833e-17,2.62274e-13,1.45848e-13,1.45801e-10,-7.18333e-95,31185.8,7.36607e-16,7.08047e-14,3.86812e-13,3.87161e-10,-3.99061e-96,10827.5,1.0615e-16,2.79097e-13,1.53097e-13,1.5305e-10,1.11236e-91,31183.4,8.13215e-16,7.74521e-14,4.17418e-13,4.17813e-10,6.17977e-93
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,203,10743.4,29.6297,165.085,42.1234,42093.2,20.2667,31170,4.73379,26.0961,66.6611,66649.1,1.12593,10705.3,31.8539,178.56,44.9975,44966.2,20.2667,31163.8,5.10256,28.2779,71.7016,71693.2,1.12593,10708.8,31.6471,177.564,44.7331,44701.9,20.2667,31164.4,5.06821,28.1153,71.2691,71260.3,1.12593
2,203,10743.3,1.48253,39.3518,15.9121,15904.1,4.4717e-8,31169.8,0.269559,6.2865,25.328,25339.3,2.48427e-9,10705.2,1.59438,42.9151,17.0993,17091.4,4.47129e-8,31163.7,0.293438,6.87312,27.4171,27432.2,2.48404e-9,10708.8,1.58398,42.7296,17.0147,17006.7,4.47131e-8,31164.2,0.291251,6.84167,27.2759,27290.6,2.48405e-9
3,203,10743.3,0.0757229,7.66683,3.62935,3628.03,6.92946e-13,31169.8,0.0223183,1.24963,5.85444,5859.3,3.84969e-14,10705.2,0.0815949,8.44101,3.93035,3929.09,5.70766e-14,31163.6,0.0250355,1.38103,6.39205,6398.19,3.17091e-15,10708.8,0.0810541,8.41673,3.91553,3914.25,5.69574e-14,31164.2,0.0248108,1.37648,6.36602,6372.04,3.16429e-15
4,203,10743.3,0.0041639,1.42831,0.716027,715.819,-2.93359e-18,31169.8,0.00297728,0.239069,1.17939,1180.61,-1.62977e-19,10705.2,0.00452266,1.58861,0.782448,782.258,-2.40751e-19,31163.6,0.00345426,0.267319,1.30108,1302.61,-1.3375e-20,10708.8,0.00449147,1.5865,0.780573,780.38,-2.40161e-19,31164.2,0.00342107,0.26679,1.29736,1298.86,-1.33422e-20
6,203,10743.3,2.80242e-5,0.0482935,0.0248769,24.871,1.55103e-26,31169.8,9.52612e-5,0.00859172,0.0433246,43.375,8.6168e-28,10705.2,3.22646e-5,0.0548543,0.0277377,27.7325,-1.53904e-28,31163.6,0.000114671,0.00984337,0.0489229,48.987,-8.55017e-30,10708.8,3.20481e-5,0.0549563,0.0277562,27.7508,-2.25492e-28,31164.2,0.000113772,0.00984999,0.048909,48.9723,-1.25273e-29
9,203,10743.3,1.19963e-7,0.000297979,0.000153987,0.153951,2.15585e-43,31169.8,6.44436e-7,5.83242e-5,0.000294693,0.295042,1.19769e-44,10705.2,1.46817e-7,0.000349402,0.000177215,0.177183,-1.23726e-46,31163.6,8.05488e-7,6.93253e-5,0.000345189,0.345648,-6.87368e-48,10708.8,1.46503e-7,0.000351746,0.000178187,0.178154,1.30154e-46,31164.2,8.02296e-7,6.96478e-5,0.000346461,0.346916,7.23065e-48
14,203,10743.3,2.46704e-11,6.18129e-8,3.19462e-8,3.19389e-5,2.5452e-70,31169.8,1.56853e-10,1.41946e-8,7.17233e-8,7.18083e-5,1.414e-71,10705.2,3.18776e-11,7.64413e-8,3.87742e-8,3.87672e-5,1.58095e-78,31163.6,2.08483e-10,1.79418e-8,8.93396e-8,8.94585e-5,8.78286e-80,10708.8,3.20672e-11,7.75757e-8,3.93017e-8,3.92944e-5,2.55811e-78,31164.2,2.09033e-10,1.81447e-8,9.02632e-8,9.03817e-5,1.42116e-79
20,203,10743.3,6.29884e-16,1.57823e-12,8.1566e-13,8.15474e-10,-1.99246e-89,31169.8,5.00353e-15,4.52802e-13,2.28794e-12,2.29065e-9,-1.10692e-90,10705.2,9.93357e-16,2.38206e-12,1.20828e-12,1.20806e-9,3.56252e-100,31163.6,8.12196e-15,6.98968e-13,3.48045e-12,3.48508e-9,1.97913e-101,10708.8,1.0145e-15,2.45425e-12,1.24338e-12,1.24315e-9,4.53877e-100,31164.2,8.24822e-15,7.15973e-13,3.56169e-12,3.56637e-9,2.52152e-101
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,204,10769.2,28.1223,159.544,40.4737,40444.1,20.2686,31174.2,4.48533,25.1883,63.9766,63962.3,1.12603,10784.2,27.2437,155.686,38.9893,38960.4,20.2673,31176.6,4.34057,24.561,61.9098,61894.3,1.12596,10755,28.9511,166.73,41.653,41622.8,20.2675,31171.9,4.62222,26.3401,66.2249,66211.5,1.12597
2,204,10769.2,1.40692,38.985,15.5694,15561.2,4.42478e-8,31174,0.254484,6.21586,24.746,24754.9,2.4582e-9,10784.2,1.36275,38.4235,15.1089,15100.7,4.48096e-8,31176.5,0.245441,6.11928,24.118,24125.5,2.48941e-9,10755,1.44865,41.5859,16.2663,16257.9,4.48244e-8,31171.7,0.263687,6.63585,26.0076,26017.8,2.49024e-9
3,204,10769.2,0.0718491,7.81528,3.6348,3633.33,5.61403e-13,31174,0.021025,1.26951,5.8497,5853.87,3.1189e-14,10784.2,0.0695532,7.79156,3.56059,3559.08,4.46805e-13,31176.4,0.020146,1.26313,5.75209,5755.83,2.48224e-14,10755,0.0740848,8.53625,3.87179,3870.26,5.1136e-13,31171.7,0.0222819,1.38786,6.26931,6273.99,2.84088e-14
4,204,10769.2,0.00395816,1.50095,0.736828,736.579,-2.35509e-18,31174,0.00284219,0.249838,1.20906,1210.14,-1.30838e-19,10784.2,0.00382705,1.51477,0.72972,729.456,-1.86665e-18,31176.4,0.00272268,0.251341,1.20092,1201.91,-1.03702e-19,10755,0.00411175,1.68123,0.802785,802.522,-2.1194e-18,31171.7,0.00311899,0.28008,1.32554,1326.77,-1.17744e-19
6,204,10769.2,2.78602e-5,0.0540359,0.0271899,27.1819,-7.28185e-27,31174,9.58465e-5,0.00950926,0.0469595,47.007,-4.04546e-28,10784.2,2.71087e-5,0.0559214,0.0275872,27.5784,-1.11696e-26,31176.4,9.34508e-5,0.00978213,0.047667,47.7114,-6.20531e-28,10755,3.11409e-5,0.0637478,0.0311414,31.1325,-1.66623e-26,31171.7,0.000111582,0.011222,0.0541107,54.1666,-9.25683e-28
9,204,10769.2,1.33515e-7,0.000366618,0.000184979,0.184926,1.39864e-44,31174,7.0652e-7,7.03696e-5,0.000348119,0.348476,7.77018e-46,10784.2,1.35061e-7,0.000394105,0.000194918,0.194857,-5.17886e-44,31176.4,7.12068e-7,7.48529e-5,0.000365364,0.36571,-2.87715e-45,10755,1.66615e-7,0.000467787,0.000229064,0.229,-3.63137e-43,31171.7,8.89064e-7,8.97212e-5,0.000433288,0.433743,-2.01743e-44
14,204,10769.2,3.22031e-11,8.90862e-8,4.49523e-8,4.49395e-5,-6.22013e-73,31174,1.98521e-10,1.97715e-8,9.78127e-8,9.79132e-5,-3.4556e-74,10784.2,3.47202e-11,1.02039e-7,5.04703e-8,5.04546e-5,-8.98791e-74,31176.4,2.11571e-10,2.22393e-8,1.08555e-7,0.000108658,-4.99328e-75,10755,4.58689e-11,1.29574e-7,6.34528e-8,6.34351e-5,3.29875e-74,31171.7,2.8423e-10,2.8682e-8,1.38517e-7,0.000138662,1.83264e-75
20,204,10769.2,9.67377e-16,2.67616e-12,1.35037e-12,1.34999e-9,-8.49379e-95,31174,7.32145e-15,7.29173e-13,3.60733e-12,3.61104e-9,-4.71876e-96,10784.2,1.24702e-15,3.6649e-12,1.81272e-12,1.81215e-9,2.44101e-94,31176.4,9.16199e-15,9.63064e-13,4.70094e-12,4.70539e-9,1.35611e-95,10755,2.02645e-15,5.72451e-12,2.80332e-12,2.80254e-9,-7.8965e-96,31171.7,1.51206e-14,1.52584e-12,7.36889e-12,7.37663e-9,-4.38694e-97
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,205,10787.2,27.0679,160.34,40.118,40088.2,20.2669,31177.1,4.31272,25.2908,63.3626,63346.2,1.12594,10798.7,26.4003,157.302,38.8721,38842.9,20.2674,31178.9,4.20287,24.7978,61.6833,61666.1,1.12596,10780.4,27.4701,165.164,40.6981,40668,20.268,31175.9,4.37901,26.0597,64.633,64616.8,1.126
2,205,10787.2,1.3543,41.5755,16.1232,16114.2,4.47597e-8,31176.9,0.245238,6.61847,25.5984,25605.6,2.48664e-9,10798.6,1.32072,41.1189,15.7165,15707.6,4.48195e-8,31178.8,0.23832,6.54005,25.0659,25072.1,2.48996e-9,10780.3,1.37458,43.7139,16.6068,16597.7,4.48926e-8,31175.8,0.249929,6.96099,26.5125,26520.3,2.49402e-9
3,205,10787.2,0.0692875,8.92355,3.98168,3979.92,8.49786e-14,31176.9,0.0208078,1.44485,6.39579,6399.62,4.72102e-15,10798.6,0.0675331,8.90771,3.91123,3909.43,8.42218e-14,31178.7,0.0201097,1.44012,6.30862,6312.1,4.67897e-15,10780.3,0.0704044,9.60616,4.18214,4180.3,7.6877e-14,31175.8,0.0215925,1.55561,6.755,6759.09,4.27093e-15
4,205,10787.2,0.0038679,1.84276,0.861634,861.301,-3.43076e-19,31176.9,0.00299853,0.304939,1.40883,1409.89,-1.90597e-20,10798.6,0.0037654,1.85764,0.853962,853.616,-3.38302e-19,31178.7,0.00289791,0.306675,1.40115,1402.13,-1.87945e-20,10780.3,0.00395713,2.03384,0.925756,925.398,6.31988e-19,31175.8,0.00320846,0.336491,1.52184,1522.98,3.51103e-20
6,205,10787.2,3.2077e-5,0.0770111,0.0367218,36.7089,-1.77203e-27,31176.9,0.000117138,0.013381,0.0628401,62.8929,-9.8446e-29,10798.6,3.13846e-5,0.0792101,0.037112,37.0982,-5.19715e-30,31178.7,0.000114891,0.013703,0.0636139,63.6638,-2.8873e-31,10780.3,3.51977e-5,0.0894554,0.0414619,41.4472,-5.24408e-29,31175.8,0.0001325,0.0155237,0.071278,71.3378,-2.91337e-30
9,205,10787.2,2.05251e-7,0.000654556,0.000312696,0.312587,-1.99086e-43,31176.9,1.0698e-6,0.000122654,0.000576728,0.577219,-1.10603e-44,10798.6,2.0712e-7,0.000694004,0.000325731,0.325611,-5.63418e-46,31178.7,1.07798e-6,0.000129066,0.000599891,0.600368,-3.1301e-47,10780.3,2.49179e-7,0.000821326,0.000381296,0.381162,-8.90647e-45,31175.8,1.30522e-6,0.00015343,0.000705258,0.705857,-4.94805e-46
14,205,10787.2,7.22906e-11,2.3162e-7,1.10655e-7,0.000110616,5.50484e-71,31176.9,4.29469e-10,4.92377e-8,2.31524e-7,0.000231722,3.05825e-72,10798.6,7.67511e-11,2.58341e-7,1.21257e-7,0.000121212,-5.52864e-74,31178.7,4.52822e-10,5.4215e-8,2.51992e-7,0.000252192,-3.07147e-75,10780.3,9.98906e-11,3.30543e-7,1.53458e-7,0.000153404,8.05422e-71,31175.8,5.941e-10,6.98352e-8,3.2101e-7,0.000321283,4.47457e-72
20,205,10787.2,4.68728e-15,1.50181e-11,7.17479e-12,7.1723e-9,1.03312e-92,31176.9,3.26092e-14,3.73858e-12,1.75794e-11,1.75944e-8,5.73957e-94,10798.6,5.43085e-15,1.82801e-11,8.58009e-12,8.57693e-9,4.74178e-98,31178.7,3.72178e-14,4.45598e-12,2.07114e-11,2.07279e-8,2.63431e-99,10780.3,7.78902e-15,2.57744e-11,1.1966e-11,1.19618e-8,1.02733e-93,31175.8,5.39437e-14,6.34097e-12,2.91474e-11,2.91721e-8,5.70739e-95
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,206,7322.75,10.3737,50.7756,13.5051,13493.7,13.5113,22694.3,1.94002,9.44348,25.1653,25152.2,0.818866,7308.65,11.1981,52.7438,14.0557,14044,13.5113,22691.7,2.09691,9.81967,26.3523,26339.6,0.818868,7316.6,10.7336,52.7767,13.8697,13858,13.5116,22693.2,2.00856,9.81991,25.9898,25976.6,0.818883
2,206,7322.75,0.517634,10.1668,4.49984,4496.6,2.74978e-8,22694.3,0.103281,1.90328,8.41321,8412.08,1.66653e-9,7308.65,0.55879,10.0353,4.51653,4513.39,2.74979e-8,22691.6,0.111804,1.88187,8.49865,8498.23,1.66653e-9,7316.59,0.535626,10.6316,4.64121,4637.91,2.74971e-8,22693.1,0.107175,1.9915,8.7271,8726.17,1.66649e-9
3,206,7322.75,0.0260321,1.61824,0.874298,873.746,9.04212e-14,22694.3,0.00665946,0.307075,1.64809,1648.32,5.48006e-15,7308.65,0.0280951,1.50549,0.838408,837.913,9.58959e-14,22691.6,0.0071791,0.286662,1.59185,1592.27,5.81185e-15,7316.59,0.0269462,1.70415,0.906692,906.131,8.92269e-14,22693.1,0.00697065,0.323677,1.7193,1719.6,5.40769e-15
4,206,7322.75,0.00134109,0.242493,0.142833,142.751,-2.88569e-19,22694.3,0.000596633,0.046915,0.272991,273.076,-1.7489e-20,7308.65,0.00144389,0.211539,0.12979,129.722,-2.96962e-20,22691.6,0.000625724,0.0411886,0.250256,250.374,-1.79976e-21,7316.59,0.00139005,0.257321,0.149082,148.998,-2.69669e-19,22693.1,0.000634424,0.0498497,0.286722,286.823,-1.63435e-20
6,206,7322.75,4.72748e-6,0.00520886,0.00323602,3.23434,2.53606e-29,22694.3,1.00145e-5,0.00105747,0.00644335,6.44633,1.537e-30,7308.65,4.84648e-6,0.00396703,0.00259619,2.59501,1.99628e-30,22691.6,9.36947e-6,0.00081767,0.00524752,5.251,1.20986e-31,7316.59,4.97532e-6,0.00561674,0.00342804,3.4263,3.39806e-29,22693.1,1.09492e-5,0.00114273,0.00687425,6.8777,2.05943e-30
9,206,7322.75,5.4102e-9,1.61129e-5,1.01125e-5,0.0101074,-2.30955e-44,22694.3,3.27205e-8,3.54079e-6,2.17324e-5,0.0217433,-1.39972e-45,7308.65,4.20085e-9,9.96241e-6,6.61314e-6,0.0066103,1.99434e-47,22691.6,2.52815e-8,2.25898e-6,1.46385e-5,0.014649,1.20869e-48,7316.59,5.99656e-9,1.78068e-5,1.09746e-5,0.0109692,-3.4428e-44,22693.1,3.67742e-8,3.92594e-6,2.37818e-5,0.0237946,-2.08654e-45
14,206,7322.75,3.3088e-13,1.05797e-9,6.64406e-10,6.64072e-7,-1.51196e-74,22694.3,2.4561e-12,2.65753e-10,1.63162e-9,1.63244e-6,-9.16336e-76,7308.65,1.76366e-13,4.61861e-10,3.06925e-10,3.06794e-7,-4.22278e-75,22691.6,1.37861e-12,1.23127e-10,7.9826e-10,7.98839e-7,-2.55919e-76,7316.59,3.83897e-13,1.21788e-9,7.51043e-10,7.50676e-7,-2.57737e-74,22693.1,2.88082e-12,3.07509e-10,1.8633e-9,1.86431e-6,-1.56204e-75
20,206,7322.75,1.30354e-17,4.16937e-14,2.61837e-14,2.61705e-11,2.09405e-85,22694.3,1.12881e-16,1.22138e-14,7.49882e-14,7.5026e-11,1.26911e-86,7308.65,5.54067e-18,1.45194e-14,9.64885e-15,9.64474e-12,-5.89789e-86,22691.6,5.33501e-17,4.76476e-15,3.0891e-14,3.09134e-11,-3.57437e-87,7316.59,1.2927e-17,4.10217e-14,2.52974e-14,2.5285e-11,-9.90698e-85,22693.1,1.1296e-16,1.20577e-14,7.30617e-14,7.31015e-11,-6.00422e-86
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,301,7473.39,1.55821,8.63046,2.20543,2203.27,13.5111,22722.4,0.286962,1.58798,4.06967,4065.88,0.818857,7472.79,1.59384,8.90557,2.24553,2243.33,13.5111,22722.3,0.293542,1.63867,4.16543,4161.56,0.818857,7472.76,1.59508,8.9048,2.24595,2243.76,13.5111,22722.3,0.293771,1.63853,4.16622,4162.35,0.818857
2,301,7473.39,0.0776096,2.04274,0.829324,828.528,2.74968e-8,22722.4,0.0144604,0.376196,1.5311,1529.75,1.66647e-9,7472.79,0.079385,2.13326,0.851825,851.009,2.74968e-8,22722.3,0.0147972,0.392887,1.58091,1579.53,1.66647e-9,7472.76,0.0794465,2.13056,0.851252,850.436,2.74968e-8,22722.3,0.0148086,0.392391,1.57985,1578.47,1.66647e-9
3,301,7473.39,0.00387194,0.394534,0.187889,187.711,2.5504e-14,22722.4,0.00076481,0.0727844,0.347275,346.982,1.5457e-15,7472.79,0.0039608,0.417753,0.195165,194.98,2.35676e-14,22722.3,0.00078442,0.0770728,0.362625,362.32,1.42834e-15,7472.76,0.00396385,0.416658,0.194818,194.634,2.40557e-14,22722.3,0.000784962,0.0768712,0.361982,361.678,1.45792e-15
4,301,7473.39,0.000194405,0.0728037,0.0367636,36.7289,1.32816e-18,22722.4,4.72637e-5,0.0134623,0.0680728,68.0166,8.04942e-20,7472.79,0.000198944,0.0782358,0.0386914,38.655,1.11442e-18,22722.3,4.89436e-5,0.0144677,0.0720212,71.9619,6.75405e-20,7472.76,0.000199093,0.0779174,0.0385728,38.5365,1.14337e-18,22722.3,4.89531e-5,0.0144089,0.071801,71.7419,6.92949e-20
6,301,7473.39,5.54071e-7,0.00241302,0.00125333,1.25215,-6.46323e-29,22722.4,5.24969e-7,0.000448622,0.00233213,2.33023,-3.9171e-30,7472.79,5.72451e-7,0.00267341,0.00135818,1.35691,-2.82642e-29,22722.3,5.7169e-7,0.000497058,0.00254061,2.53855,-1.71298e-30,7472.76,5.72479e-7,0.00265456,0.00135013,1.34887,-3.07029e-29,22722.3,5.69794e-7,0.000493566,0.0025256,2.52355,-1.86078e-30
9,301,7473.39,5.29971e-10,1.44437e-5,7.52774e-6,0.00752068,1.05321e-45,22722.4,2.69335e-9,2.70847e-6,1.4126e-5,0.0141145,6.38306e-47,7472.79,6.00555e-10,1.67593e-5,8.54122e-6,0.00853322,2.33103e-46,22722.3,3.10428e-9,3.14269e-6,1.6112e-5,0.0160989,1.41275e-47,7472.76,5.96008e-10,1.65658e-5,8.45234e-6,0.00844443,2.78512e-46,22722.3,3.07811e-9,3.10656e-6,1.5945e-5,0.0159321,1.68796e-47
14,301,7473.39,9.30957e-14,2.851e-9,1.48604e-9,1.48465e-6,-3.32317e-75,22722.4,5.3754e-13,5.42355e-10,2.82893e-9,2.82664e-6,-2.01404e-76,7472.79,1.15272e-13,3.57173e-9,1.82047e-9,1.81876e-6,-1.75036e-75,22722.3,6.69126e-13,6.79402e-10,3.48347e-9,3.48066e-6,-1.06082e-76,7472.76,1.13431e-13,3.50383e-9,1.78793e-9,1.78626e-6,-4.67066e-75,22722.3,6.5849e-13,6.66552e-10,3.42151e-9,3.41875e-6,-2.8307e-76
