time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
6,201,9441.3,0.000272882,0.178916,0.0937935,93.9402,5.18022e-28,30941.9,0.00221612,0.049103,0.285002,286.926,2.87786e-29,188586,9405.82,0.000263735,0.173429,0.0878056,87.9485,6.9684e-28,30935.4,0.0021377,0.0475127,0.267248,269.111,3.87128e-29,188586,9275.79,0.000305346,0.193212,0.0972133,97.386,5.98048e-27,30910.6,0.0026042,0.0548952,0.305377,307.668,3.32245e-28,188586
9,201,9441.3,1.16404e-6,0.000631923,0.000389805,0.390574,2.64556e-35,30941.9,1.54178e-5,0.000269753,0.00177091,1.78454,1.46974e-36,67.4378,9405.82,1.08243e-6,0.000588821,0.000352319,0.353044,3.6541e-35,30935.4,1.43777e-5,0.000250893,0.00160118,1.61394,2.03003e-36,67.4378,9275.79,1.29529e-6,0.00067337,0.000399649,0.400539,-2.86074e-34,30910.6,1.83046e-5,0.000304472,0.00191623,1.9326,-1.58928e-35,67.4378
14,201,9441.3,6.68243e-11,3.09481e-8,2.02134e-8,2.02599e-5,7.10264e-47,30941.9,1.99128e-9,3.20862e-8,2.15839e-7,0.000217612,3.94591e-48,134.53,9405.82,5.79912e-11,2.6746e-8,1.69859e-8,1.70268e-5,1.48441e-46,30935.4,1.73471e-9,2.78011e-8,1.81944e-7,0.000183495,8.24666e-48,134.53,9275.79,7.24888e-11,3.20411e-8,2.01592e-8,2.02114e-5,-1.81983e-44,30910.6,2.40153e-9,3.68242e-8,2.37354e-7,0.000239516,-1.01102e-45,134.53
20,201,9441.3,9.20123e-16,4.24944e-13,2.77624e-13,2.78265e-10,3.49613e-52,30941.9,5.62579e-14,9.06619e-13,6.09795e-12,6.14806e-9,1.94229e-53,215.04,9405.82,7.46395e-16,3.4383e-13,2.18366e-13,2.18893e-10,1.05211e-54,30935.4,4.45061e-14,7.13377e-13,4.66811e-12,4.70791e-9,5.84492e-56,215.04,9275.79,9.99268e-16,4.40577e-13,2.77261e-13,2.77982e-10,4.8719e-50,30910.6,6.72378e-14,1.03115e-12,6.64552e-12,6.70604e-9,2.70661e-51,215.04
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,64343.9,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,64343.9,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,64343.9
1,202,10801.4,26.2409,117.921,31.7911,31767.6,20.269,31179.3,4.17887,18.5986,60.9929,60977.8,1.12605,85703.7,10776.1,27.7179,125.825,32.3944,32370.9,20.2675,31175.3,4.42039,19.8684,62.4554,62442.5,1.12597,85703.7,10776.2,27.7116,127.126,32.6179,32594.3,20.2675,31175.3,4.41962,20.0735,62.8858,62872.8,1.12597,85703.7
2,202,10801.4,1.31081,21.4971,9.86808,9862.98,4.42479e-8,31179.2,0.232265,3.43428,19.0547,19062.1,2.45821e-9,107064,10776.1,1.3847,23.2437,10.1489,10143.9,4.48153e-8,31175.1,0.246447,3.71817,19.6952,19704.4,2.48973e-9,107064,10776.2,1.38445,23.8064,10.318,10312.9,4.4814e-8,31175.2,0.246743,3.80775,20.0229,20032,2.48966e-9,107064
3,202,10801.4,0.0661751,3.13269,1.77793,1777.31,1.45266e-13,31179.2,0.0167022,0.514288,3.48832,3491.28,8.07032e-15,128423,10776.1,0.0699386,3.44001,1.85008,1849.48,1.43253e-13,31175.1,0.0179257,0.565544,3.64873,3652.16,7.95845e-15,128423,10776.2,0.0699497,3.57895,1.90365,1903.03,1.39975e-13,31175.1,0.0180739,0.588116,3.75397,3757.45,7.77635e-15,128423
4,202,10801.4,0.00344121,0.435679,0.269808,269.742,3.8613e-19,31179.2,0.00167437,0.0743971,0.544069,544.688,2.14516e-20,149783,10776.1,0.00364424,0.48662,0.284721,284.661,3.82749e-19,31175.1,0.00183244,0.0832068,0.57723,577.944,2.12638e-20,149783,10776.2,0.00365086,0.514935,0.297157,297.092,-3.5506e-19,31175.1,0.00187461,0.0879436,0.602204,602.936,-1.97255e-20,149783
6,202,10801.4,1.25287e-5,0.00760348,0.00517538,5.1747,3.88728e-27,31179.2,2.86648e-5,0.00143442,0.0113293,11.3454,2.1596e-28,89901.3,10776.1,1.35809e-5,0.00880444,0.00564264,5.6421,2.2187e-26,31175.1,3.26403e-5,0.00166162,0.0124167,12.4356,1.23261e-27,89901.3,10776.2,1.38972e-5,0.00966306,0.00608617,6.0855,2.05965e-26,31175.1,3.45678e-5,0.00181695,0.0133675,13.3873,1.14425e-27,89901.3
9,202,10801.4,1.0944e-8,1.30656e-5,1.00596e-5,0.0100595,-2.51112e-44,31179.2,7.00457e-8,2.96569e-6,2.59476e-5,0.0259915,-1.39507e-45,78.3477,10776.1,1.28926e-8,1.59852e-5,1.15569e-5,0.0115572,-1.77181e-43,31175.1,8.39469e-8,3.61939e-6,2.99125e-5,0.0299663,-9.84339e-45,78.3477,10776.2,1.42857e-8,1.86048e-5,1.31684e-5,0.0131684,-1.29119e-43,31175.1,9.34472e-8,4.17295e-6,3.38727e-5,0.033932,-7.17324e-45,78.3477
14,202,10801.4,2.13666e-13,2.43819e-10,1.97073e-10,1.97089e-7,-2.72483e-57,31179.2,2.07043e-12,7.99003e-11,7.20571e-10,7.21919e-7,-1.5138e-58,75.6588,10776.1,2.773e-13,3.27009e-10,2.47738e-10,2.47767e-7,-3.20796e-53,31175.1,2.695e-12,1.06135e-10,9.03507e-10,9.05296e-7,-1.7822e-54,75.6588,10776.2,3.40731e-13,4.21225e-10,3.11681e-10,3.11709e-7,-4.50718e-54,31175.1,3.26787e-12,1.33664e-10,1.11661e-9,1.11876e-6,-2.50398e-55,75.6588
20,202,10801.4,-2.81534e-17,-3.20636e-14,-2.59274e-14,-2.59296e-11,-8.217e-66,31179.2,-3.04472e-16,-1.17416e-14,-1.05885e-13,-1.06083e-10,-4.56501e-67,72.4321,10776.1,-6.79009e-17,-7.98628e-14,-6.05346e-14,-6.05419e-11,-1.61974e-61,31175.1,-7.79386e-16,-3.06684e-14,-2.61056e-13,-2.61573e-10,-8.99853e-63,72.4321,10776.2,-5.014e-17,-6.18832e-14,-4.58051e-14,-4.58094e-11,2.32741e-61,31175.1,-5.15578e-16,-2.10758e-14,-1.7606e-13,-1.76399e-10,1.293e-62,72.4321
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,522687,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,522687,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,522687
1,203,10630.7,36.2087,205.325,51.6959,51662,20.269,31151.6,5.8487,32.6487,99.9334,99934.1,1.12605,412942,10643,35.4897,206.542,49.4067,49373.8,20.2671,31153.6,5.72486,32.8179,95.813,95811.3,1.12595,412942,10614.4,37.1568,215.511,51.6106,51577.1,20.2677,31149,6.00639,34.2914,100.216,100219,1.12598,412942
2,203,10630.6,1.81356,46.0109,19.0212,19013.9,4.42486e-8,31151.4,0.352886,7.43339,37.086,37115.5,2.45824e-9,303197,10642.9,1.77726,48.0087,18.6647,18657.1,4.47515e-8,31153.4,0.343922,7.74128,36.4874,36514.5,2.48618e-9,303197,10614.4,1.86118,49.8439,19.4269,19419.6,4.48252e-8,31148.7,0.363488,8.05456,38.0414,38072.8,2.49028e-9,303197
3,203,10630.6,0.092926,7.56804,3.93078,3930.06,-1.60377e-13,31151.3,0.0327856,1.26329,7.81988,7830.58,-8.9098e-15,193452,10642.9,0.0910708,8.24523,3.98901,3988.16,-1.67488e-13,31153.3,0.0320758,1.36972,7.94513,7955.28,-9.30487e-15,193452,10614.4,0.0954698,8.50901,4.13256,4131.83,-1.64999e-13,31148.6,0.0344026,1.4188,8.25261,8264.11,-9.16656e-15,193452
4,203,10630.6,0.00509183,1.05312,0.63855,638.536,6.25873e-19,31151.3,0.00439661,0.184622,1.31361,1315.98,3.47705e-20,83706.9,10642.9,0.00500797,1.20314,0.673778,673.734,7.24288e-19,31153.3,0.00440805,0.208863,1.38385,1386.18,4.0238e-20,83706.9,10614.3,0.00526478,1.23324,0.694181,694.167,7.09513e-19,31148.6,0.00476649,0.215394,1.43174,1434.35,3.94172e-20,83706.9
6,203,10630.6,2.53222e-5,0.0167217,0.0117632,11.7657,1.51398e-26,31151.3,9.27144e-5,0.00336614,0.026931,26.995,8.41095e-28,50258.4,10642.9,2.63305e-5,0.0211181,0.0135609,13.5628,-1.21135e-26,31153.3,9.98217e-5,0.00414262,0.0306703,30.7376,-6.7297e-28,50258.4,10614.3,2.79189e-5,0.0213347,0.0137939,13.7966,3.6114e-28,31148.6,0.000107729,0.00423887,0.031488,31.5624,2.00644e-29,50258.4
9,203,10630.6,3.11269e-8,2.83572e-5,2.17444e-5,0.0217524,2.93295e-44,31151.3,2.3156e-7,7.37083e-6,6.26252e-5,0.0627937,1.62941e-45,85.6843,10642.9,3.83315e-8,4.17897e-5,2.90265e-5,0.0290344,-1.48064e-40,31153.3,2.79964e-7,1.02482e-5,8.04009e-5,0.0806,-8.22569e-42,85.6843,10614.3,4.02017e-8,4.12784e-5,2.89005e-5,0.0289103,3.24314e-42,31148.6,2.99169e-7,1.03794e-5,8.16882e-5,0.0819051,1.80184e-43,85.6843
14,203,10630.6,6.71005e-13,5.86566e-10,4.62591e-10,4.62798e-7,1.06734e-57,31151.3,8.05316e-12,2.44366e-10,2.10599e-9,2.11193e-6,5.92963e-59,75.5664,10642.9,1.06805e-12,1.11911e-9,7.96678e-10,7.96948e-7,-6.99603e-51,31153.3,1.18328e-11,4.13734e-10,3.29148e-9,3.30001e-6,-3.88665e-52,75.5664,10614.3,1.08008e-12,1.06416e-9,7.63991e-10,7.64306e-7,1.42348e-52,31148.6,1.2445e-11,4.12539e-10,3.29178e-9,3.30092e-6,7.90863e-54,75.5664
20,203,10630.6,4.77497e-17,4.1621e-14,3.28407e-14,3.28556e-11,-5.8086e-66,31151.3,8.06581e-16,2.44657e-14,2.10827e-13,2.11422e-10,-3.22701e-67,63.4249,10642.9,4.85544e-16,5.08078e-13,3.61776e-13,3.61899e-10,-7.59413e-62,31153.3,6.3848e-15,2.23182e-13,1.77547e-12,1.78008e-9,-4.21888e-63,63.4249,10614.3,4.39445e-16,4.32359e-13,3.10478e-13,3.10606e-10,7.15455e-63,31148.6,6.07773e-15,2.01418e-13,1.60711e-12,1.61158e-9,3.97495e-64,63.4249
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88410.6,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88410.6,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,88410.6
1,204,10591.3,38.5052,185.423,48.9829,48952.3,20.2683,31145.2,6.22879,29.5496,94.8675,94877.2,1.12601,77164.2,10516.7,42.8511,207.706,52.463,52432.3,20.2678,31132.9,6.96539,33.2204,102.335,102359,1.12599,77164.2,10529.7,42.0971,206.476,51.9521,51921.3,20.2667,31135.1,6.83708,33.0016,101.278,101299,1.12592,77164.2
2,204,10591.2,1.92714,35.9507,15.9764,15971.4,4.48714e-8,31144.9,0.367795,5.83515,31.235,31266.6,2.49284e-9,65917.9,10516.7,2.14545,40.6118,17.2125,17208.4,4.47919e-8,31132.6,0.416545,6.62397,33.916,33958,2.48842e-9,65917.9,10529.6,2.10767,41.0159,17.2379,17233.5,4.46523e-8,31134.8,0.408651,6.68203,33.9388,33979.1,2.48067e-9,65917.9
3,204,10591.2,0.0981554,5.45768,3.00353,3003.28,1.75323e-13,31144.9,0.0311734,0.920405,6.00829,6018.26,9.74014e-15,54671.5,10516.7,0.109467,6.22583,3.26021,3260.25,2.34819e-13,31132.6,0.036416,1.05766,6.58339,6596.25,1.30454e-14,54671.5,10529.6,0.107566,6.40474,3.31168,3311.63,2.06972e-13,31134.7,0.0358738,1.08536,6.67799,6690.52,1.14984e-14,54671.5
4,204,10591.2,0.00525323,0.768417,0.468369,468.403,-9.54254e-19,31144.9,0.0037546,0.136943,0.973916,975.938,-5.30139e-20,43425.2,10516.7,0.00589337,0.885891,0.512887,512.982,-1.19957e-18,31132.5,0.00452561,0.159545,1.07926,1081.86,-6.66425e-20,43425.2,10529.6,0.00580242,0.92985,0.529778,529.857,-1.00314e-18,31134.7,0.00451243,0.166676,1.11191,1114.47,-5.57297e-20,43425.2
6,204,10591.2,2.33033e-5,0.0140475,0.00928336,9.2856,-3.17955e-26,31144.9,7.70027e-5,0.00287823,0.0216801,21.7335,-1.76641e-27,26091.1,10516.7,2.7262e-5,0.0165586,0.0103731,10.3769,-4.77837e-26,31132.5,9.64768e-5,0.00345294,0.0246781,24.7478,-2.65464e-27,26091.1,10529.6,2.75597e-5,0.0181372,0.0111378,11.1413,-3.57114e-26,31134.7,9.94122e-5,0.00374003,0.026308,26.3789,-1.98396e-27,26091.1
9,204,10591.2,3.04402e-8,3.15368e-5,2.1778e-5,0.0217852,2.17503e-43,31144.9,2.31356e-7,8.19128e-6,6.35727e-5,0.06374,1.20835e-44,89.9649,10516.7,3.83375e-8,3.845e-5,2.51467e-5,0.0251583,3.68739e-43,31132.5,3.02985e-7,1.02748e-5,7.5596e-5,0.0758229,2.04854e-44,89.9649,10529.6,4.20404e-8,4.49967e-5,2.87846e-5,0.0287963,1.97453e-43,31134.7,3.29047e-7,1.17477e-5,8.50067e-5,0.0852501,1.09696e-44,89.9649
14,204,10591.2,1.07164e-12,1.12254e-9,7.84406e-10,7.84692e-7,1.12415e-57,31144.9,1.27531e-11,4.4207e-10,3.4532e-9,3.46248e-6,6.24526e-59,71.6043,10516.7,1.43616e-12,1.44941e-9,9.58947e-10,9.59422e-7,-1.41322e-56,31132.5,1.79946e-11,5.97858e-10,4.42623e-9,4.43978e-6,-7.85119e-58,71.6043,10529.6,1.76018e-12,1.89169e-9,1.22332e-9,1.22386e-6,1.94284e-57,31134.7,2.13271e-11,7.46396e-10,5.43404e-9,5.44992e-6,1.07935e-58,71.6043
20,204,10591.2,1.00574e-15,1.05319e-12,7.36018e-13,7.36287e-10,6.88181e-66,31144.9,1.38618e-14,4.80449e-13,3.75298e-12,3.76307e-9,3.82322e-67,49.5716,10516.7,-3.53738e-16,-3.5694e-13,-2.36169e-13,-2.36286e-10,6.31953e-64,31132.5,-4.7053e-15,-1.56319e-13,-1.15731e-12,-1.16085e-9,3.51083e-65,49.5716,10529.6,3.83843e-16,4.12425e-13,2.66727e-13,2.66844e-10,-1.57172e-65,31134.7,5.19065e-15,1.81644e-13,1.32245e-12,1.32631e-9,-8.7318e-67,49.5716
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,287859,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,287859,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,287859
1,205,10701.3,32.0863,176.701,44.7807,44749.7,20.2683,31163.1,5.15403,28.0007,86.293,86283.8,1.12601,237315,10732.3,30.2765,170.145,41.043,41013.8,20.2667,31168.2,4.85025,26.9178,79.2774,79264.6,1.12593,237315,10692.7,32.5858,183.685,44.2671,44236.6,20.2668,31161.8,5.23552,29.1163,85.6564,85648.2,1.12593,237315
2,205,10701.3,1.60578,39.8334,16.3828,16375.4,4.42482e-8,31162.9,0.30337,6.40155,31.8108,31829.6,2.45822e-9,186771,10732.3,1.51466,39.4412,15.3228,15315.4,4.471e-8,31168,0.282467,6.31883,29.8011,29815.5,2.48388e-9,186771,10692.7,1.6308,42.7597,16.576,16568.5,4.47086e-8,31161.6,0.308511,6.87026,32.3125,32331.8,2.4838e-9,186771
3,205,10701.3,0.081991,6.96184,3.48129,3480.29,1.74476e-13,31162.9,0.0267791,1.15072,6.8813,6888.6,9.69305e-15,136227,10732.3,0.0772449,7.12047,3.34099,3339.87,2.05832e-13,31168,0.0245201,1.16949,6.60241,6608.46,1.14351e-14,136227,10692.7,0.0833299,7.75838,3.62849,3627.45,1.81869e-13,31161.5,0.0276215,1.28024,7.19572,7203.34,1.01038e-14,136227
4,205,10701.3,0.0044637,1.10015,0.609904,609.799,-7.32072e-19,31162.9,0.00356663,0.189207,1.24106,1242.76,-4.06705e-20,85682.9,10732.2,0.00419805,1.16531,0.603127,602.987,-8.87739e-19,31167.9,0.0032726,0.198169,1.22299,1224.45,-4.93186e-20,85682.9,10692.7,0.00456091,1.27674,0.6581,657.983,-7.85867e-19,31161.5,0.0037955,0.218662,1.34165,1343.47,-4.36591e-20,85682.9
6,205,10701.2,2.38827e-5,0.0242897,0.0147179,14.7173,-3.52061e-25,31162.9,8.90928e-5,0.00462147,0.0326084,32.6632,-1.95588e-26,51440.6,10732.2,2.2936e-5,0.027683,0.0155709,15.5689,-8.4628e-25,31167.9,8.55726e-5,0.0051391,0.03402,34.07,-4.70154e-26,51440.6,10692.7,2.61005e-5,0.0306878,0.0171739,17.1728,-7.58201e-25,31161.5,0.000102005,0.00577038,0.0379175,37.9799,-4.21221e-26,51440.6
9,205,10701.2,4.676e-8,6.82736e-5,4.40062e-5,0.0440077,1.78466e-38,31162.9,3.29206e-7,1.54848e-5,0.000114892,0.115106,9.91469e-40,77.1238,10732.2,5.02567e-8,8.7079e-5,5.19242e-5,0.0519213,2.91216e-32,31167.9,3.44268e-7,1.88106e-5,0.000130794,0.131007,1.61786e-33,77.1238,10692.7,6.01506e-8,9.83122e-5,5.82896e-5,0.0582902,2.48287e-32,31161.5,4.2157e-7,2.17138e-5,0.000149725,0.149996,1.37936e-33,77.1238
14,205,10701.2,2.32936e-12,3.30359e-9,2.16877e-9,2.16893e-6,6.84205e-49,31162.9,2.27679e-11,1.03007e-9,7.73773e-9,7.75274e-6,3.80111e-50,66.2373,10732.2,3.01929e-12,5.08755e-9,3.08546e-9,3.08539e-6,-4.53466e-44,31167.9,2.74736e-11,1.44538e-9,1.01729e-8,1.01902e-5,-2.51928e-45,66.2373,10692.7,3.73276e-12,5.92387e-9,3.57134e-9,3.5715e-6,8.25889e-44,31161.5,3.52354e-11,1.74931e-9,1.22049e-8,1.22279e-5,4.58827e-45,66.2373
20,205,10701.2,-2.68089e-16,-3.80144e-13,-2.49571e-13,-2.49589e-10,-1.59363e-55,31162.9,-2.57144e-15,-1.16327e-13,-8.73837e-13,-8.75532e-10,-8.8534e-57,53.1736,10732.2,-1.07773e-15,-1.81494e-12,-1.10081e-12,-1.10079e-9,1.77869e-52,31167.9,-1.09494e-14,-5.75927e-13,-4.05347e-12,-4.06036e-9,9.88171e-54,53.1736,10692.7,2.10894e-16,3.34543e-13,2.017e-13,2.01709e-10,3.52436e-53,31161.5,2.31977e-15,1.15151e-13,8.03397e-13,8.04911e-10,1.95798e-54,53.1736
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,180512,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,180512,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,180512
1,206,7361.2,8.12502,37.1373,9.94906,9940.33,13.5117,22701.5,1.51464,6.88935,22.4741,22460,0.81889,211771,7354.3,8.52819,38.8328,9.97941,9970.71,13.5117,22700.2,1.59062,7.20723,22.6383,22624.6,0.818891,211771,7351.23,8.70813,40.4768,10.3329,10323.9,13.5117,22699.7,1.62481,7.51394,23.4448,23430.8,0.818891,211771
2,206,7361.19,0.405169,6.98455,3.15211,3149.66,2.74972e-8,22701.5,0.0799295,1.30396,7.14314,7140.93,1.66649e-9,243030,7354.3,0.425274,7.26981,3.15114,3148.73,2.74971e-8,22700.2,0.0839636,1.35796,7.1715,7169.54,1.66649e-9,243030,7351.22,0.43428,7.78211,3.32505,3322.52,2.74971e-8,22699.6,0.0860008,1.45404,7.56924,7567.24,1.66649e-9,243030
3,206,7361.19,0.0203116,1.06437,0.58582,585.409,9.95512e-14,22701.5,0.00495828,0.201385,1.33815,1338.04,6.0334e-15,274289,7354.3,0.021319,1.10236,0.583328,582.928,1.00258e-13,22700.2,0.00520986,0.208728,1.33829,1338.24,6.07625e-15,274289,7351.22,0.0217809,1.21664,0.630245,629.814,9.68818e-14,22699.6,0.0054072,0.230412,1.44642,1446.37,5.87161e-15,274289
4,206,7361.19,0.00103448,0.15683,0.0928467,92.7858,-2.49184e-19,22701.5,0.000411732,0.030244,0.214979,214.99,-1.5102e-20,305548,7354.3,0.00108561,0.161618,0.0920443,91.9855,-2.1299e-19,22700.2,0.000432101,0.0311998,0.214091,214.114,-1.29085e-20,305548,7351.22,0.00111153,0.184331,0.102262,102.197,-1.88386e-19,22699.6,0.000462996,0.0355807,0.23794,237.966,-1.14173e-20,305548
6,206,7361.19,3.25175e-6,0.00290984,0.00193787,1.9367,1.00482e-25,22701.5,6.04705e-6,0.000588935,0.00466917,4.67008,6.08982e-27,183345,7354.3,3.40147e-6,0.00296232,0.0019014,1.90029,1.6296e-25,22700.2,6.29468e-6,0.0006007,0.00460496,4.60616,9.87633e-27,183345,7351.22,3.59485e-6,0.00362968,0.00225269,2.25137,1.9712e-25,22699.6,7.33085e-6,0.000734874,0.00545421,5.45558,1.19466e-26,183345
9,206,7361.19,2.0046e-9,4.13988e-6,3.49559e-6,0.00349379,-3.97185e-34,22701.5,1.33414e-8,9.2752e-7,9.15255e-6,0.00915667,-2.40718e-35,40.7991,7354.3,2.04629e-9,4.1023e-6,3.35551e-6,0.00335388,-2.44638e-33,22700.2,1.36433e-8,9.23067e-7,8.8451e-6,0.00884982,-1.48265e-34,40.7991,7351.22,2.5625e-9,5.66911e-6,4.42576e-6,0.00442356,-4.52059e-33,22699.6,1.76487e-8,1.26735e-6,1.1631e-5,0.0116369,-2.73975e-34,40.7991
14,206,7361.19,2.3627e-14,4.18932e-11,3.98198e-11,3.98035e-8,-1.085e-43,22701.5,2.21725e-13,1.20376e-11,1.2976e-10,1.29851e-7,-6.57577e-45,41.3743,7354.3,2.29221e-14,3.92357e-11,3.62852e-11,3.62717e-8,1.17804e-43,22700.2,2.17511e-13,1.14181e-11,1.19802e-10,1.199e-7,7.13964e-45,41.3743,7351.22,3.56721e-14,6.71641e-11,5.85601e-11,5.85371e-8,-8.27136e-44,22699.6,3.36111e-13,1.90721e-11,1.90319e-10,1.90464e-7,-5.01293e-45,41.3743
20,206,7361.19,-1.04955e-16,-1.8761e-13,-1.77963e-13,-1.77889e-10,-2.50875e-47,22701.5,-9.55006e-16,-5.21176e-14,-5.61594e-13,-5.61986e-10,-1.52045e-48,42.0645,7354.3,1.26522e-17,2.95794e-14,2.55383e-14,2.5524e-11,-3.10161e-46,22700.2,-1.1362e-16,-4.56878e-15,-4.88189e-14,-4.88839e-11,-1.87976e-47,42.0645,7351.22,-2.61964e-17,-4.89192e-14,-4.27271e-14,-4.27105e-11,4.20191e-51,22699.6,-2.69591e-16,-1.52294e-14,-1.52002e-13,-1.5212e-10,2.54661e-52,42.0645
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,90698.8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,90698.8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,90698.8
1,301,7437.86,3.63883,16.066,4.36118,4357.06,13.5116,22715.8,0.672727,2.96387,9.80228,9794.13,0.818882,88321.5,7440.3,3.4957,16.1044,4.13077,4126.86,13.5124,22716.3,0.646071,2.97035,9.31818,9310.36,0.818931,88321.5,7437.82,3.64115,16.4952,4.25422,4250.2,13.5127,22715.8,0.673118,3.04299,9.59821,9590.23,0.81895,88321.5
2,301,7437.86,0.181291,2.8033,1.31969,1318.5,2.74969e-8,22715.8,0.0343475,0.518678,2.97042,2968.38,1.66648e-9,85944.1,7440.3,0.174156,2.97063,1.29964,1298.47,2.74948e-8,22716.3,0.0329651,0.549363,2.93559,2933.53,1.66635e-9,85944.1,7437.82,0.181405,2.97638,1.3179,1316.72,2.7494e-8,22715.8,0.0343619,0.550604,2.9775,2975.45,1.6663e-9,85944.1
3,301,7437.86,0.00905116,0.379403,0.226887,226.692,-2.2041e-14,22715.8,0.00188325,0.0706587,0.512555,512.262,-1.33582e-15,83566.7,7440.3,0.00869524,0.428816,0.234528,234.324,8.97499e-14,22716.3,0.00181033,0.0797571,0.531496,531.177,5.43939e-15,83566.7,7437.82,0.00905727,0.418795,0.233275,233.074,-1.59465e-14,22715.8,0.00188746,0.0779469,0.528862,528.556,-9.66456e-16,83566.7
4,301,7437.86,0.000454426,0.04751,0.0320217,31.9951,1.50255e-19,22715.8,0.000120028,0.00893756,0.0728102,72.7745,9.10636e-21,81189.4,7440.3,0.000436805,0.0576247,0.0350461,35.0165,-4.61754e-19,22716.3,0.000117157,0.0108102,0.0798814,79.8391,-2.79851e-20,81189.4,7437.82,0.000454916,0.0547246,0.0340732,34.0447,9.32075e-20,22715.8,0.000121626,0.0102799,0.0777201,77.6811,5.64894e-21,81189.4
6,301,7437.86,1.21498e-6,0.000668166,0.000505505,0.505101,-1.13829e-26,22715.8,9.19019e-7,0.000129246,0.00117405,1.17358,-6.89873e-28,48723.1,7440.3,1.18414e-6,0.000943261,0.000632382,0.631864,7.46425e-25,22716.3,1.00249e-6,0.000181061,0.00146785,1.46718,4.52378e-26,48723.1,7437.82,1.22685e-6,0.000843418,0.000582901,0.582431,-1.09406e-25,22715.8,9.99503e-7,0.000162446,0.00135578,1.35522,-6.63064e-27,48723.1
9,301,7437.86,3.12108e-10,9.24888e-7,7.68595e-7,0.000768001,-1.12462e-34,22715.8,1.29939e-9,1.88767e-7,1.87007e-6,0.00186948,-6.81589e-36,23.7616,7440.3,3.73839e-10,1.65898e-6,1.20436e-6,0.0012034,-1.66355e-32,22716.3,1.77909e-9,3.32304e-7,2.90382e-6,0.00290267,-1.00821e-33,23.7616,7437.82,3.5676e-10,1.34829e-6,1.01463e-6,0.00101383,1.6461e-33,22715.8,1.62304e-9,2.72208e-7,2.46011e-6,0.00245924,9.97637e-35,23.7616
14,301,7437.86,3.14602e-15,1.4761e-11,1.26918e-11,1.26822e-8,-4.89104e-45,22715.8,2.4529e-14,3.32692e-12,3.39249e-11,3.39155e-8,-2.96365e-46,48.6707,7440.3,5.90951e-15,3.70992e-11,2.76726e-11,2.76507e-8,-4.42765e-45,22716.3,4.57501e-14,8.05197e-12,7.20705e-11,7.20442e-8,-2.68342e-46,48.6707,7437.82,5.04867e-15,2.7761e-11,2.15049e-11,2.14883e-8,7.14457e-44,22715.8,3.86623e-14,6.09741e-12,5.65179e-11,5.65e-8,4.33005e-45,48.6707
20,301,7437.86,-3.05471e-18,-1.4472e-14,-1.24523e-14,-1.24428e-11,-2.64746e-51,22715.8,-2.46093e-17,-3.32912e-15,-3.39601e-14,-3.39507e-11,-1.60419e-52,78.5617,7440.3,-1.32822e-18,-8.38601e-15,-6.2591e-15,-6.25417e-12,1.51729e-53,22716.3,-1.07496e-17,-1.88755e-15,-1.69016e-14,-1.68955e-11,9.19571e-55,78.5617,7437.82,-9.24734e-19,-5.17287e-15,-4.01267e-15,-4.00957e-12,-1.27816e-50,22715.8,-7.2738e-18,-1.14303e-15,-1.06059e-14,-1.06025e-11,-7.74645e-52,78.5617
