time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode
0,202,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,202,10886.4,21.2742,105.93,27.3791,27357.5,20.2668,31192.9,3.368,16.6352,50.9422,50921.7,1.12593,10903.6,20.2663,102.438,25.6751,25654.5,20.267,31195.7,3.20402,16.0726,47.7455,47724.8,1.12594,10878.3,21.7484,111.377,27.7986,27776.7,20.2691,31191.7,3.44471,17.4965,51.7523,51732,1.12606
2,202,10886.4,1.06241,21.6972,9.27024,9264.48,4.47517e-8,31192.9,0.184924,3.43954,17.3335,17335,2.4862e-9,10903.6,1.01191,21.4088,8.81971,8814.05,4.47803e-8,31195.6,0.175037,3.38822,16.4761,16476.5,2.48779e-9,10878.3,1.08619,23.6885,9.66972,9663.74,4.42476e-8,31191.6,0.189717,3.7557,18.0901,18091.8,2.4582e-9
3,202,10886.4,0.053634,3.54607,1.83847,1837.54,1.31433e-13,31192.9,0.0131983,0.573068,3.47856,3480,7.30181e-15,10903.6,0.0510583,3.58148,1.78137,1780.42,1.31488e-13,31195.6,0.0123638,0.576853,3.36427,3365.39,7.30487e-15,10878.3,0.0548835,4.04432,1.98452,1983.53,5.22611e-13,31191.6,0.013793,0.653196,3.75604,3757.61,2.90338e-14
4,202,10886.4,0.00280101,0.546859,0.307728,307.597,-6.71173e-19,31192.9,0.00137387,0.0908075,0.593843,594.21,-3.72873e-20,10903.6,0.00266434,0.56642,0.304658,304.517,-6.43329e-19,31195.6,0.00128323,0.0934975,0.585831,586.136,-3.57405e-20,10878.3,0.00288019,0.653834,0.345861,345.712,2.90868e-19,31191.6,0.00149701,0.108349,0.667198,667.605,1.61593e-20
6,202,10886.4,1.12157e-5,0.0124786,0.007373,7.37033,-1.00976e-28,31192.9,2.7926e-5,0.00221428,0.015067,15.0788,-5.60976e-30,10903.6,1.07715e-5,0.0136255,0.00766765,7.66455,-3.3107e-28,31195.6,2.68955e-5,0.00238713,0.0155283,15.5387,-1.83928e-29,10878.3,1.23587e-5,0.0164683,0.00908737,9.08398,1.70753e-28,31191.6,3.36284e-5,0.00290299,0.0185069,18.521,9.48622e-30
9,202,10886.4,1.73881e-8,4.23425e-5,2.52373e-5,0.0252286,-4.84644e-46,31192.9,1.04622e-7,8.36887e-6,5.72569e-5,0.0573041,-2.69246e-47,10903.6,1.81526e-8,5.01149e-5,2.84181e-5,0.0284071,-7.28544e-46,31195.6,1.07763e-7,9.667e-6,6.31993e-5,0.0632436,-4.04744e-47,10878.3,2.40229e-8,6.49704e-5,3.60961e-5,0.0360832,-2.22953e-46,31191.6,1.45311e-7,1.26489e-5,8.09898e-5,0.0810539,-1.23862e-47
14,202,10886.4,1.27126e-12,3.23535e-9,1.92931e-9,1.92865e-6,-2.86178e-74,31192.9,9.59009e-12,7.66858e-10,5.2475e-9,5.25183e-6,-1.58992e-75,10903.6,1.52408e-12,4.38132e-9,2.48546e-9,2.48449e-6,3.11559e-73,31195.6,1.10813e-11,9.9381e-10,6.49819e-9,6.50276e-6,1.73087e-74,10878.3,2.28743e-12,6.3914e-9,3.55209e-9,3.55082e-6,7.15186e-74,31191.6,1.68958e-11,1.47039e-9,9.41599e-9,9.42346e-6,3.97323e-75
20,202,10886.4,3.01174e-17,7.66611e-14,4.57148e-14,4.56991e-11,2.05555e-88,31192.9,2.83398e-16,2.26615e-14,1.55069e-13,1.55197e-10,1.142e-89,10903.6,2.6015e-17,7.47961e-14,4.24308e-14,4.24144e-11,1.28682e-86,31195.6,2.42787e-16,2.17739e-14,1.42372e-13,1.42473e-10,7.14897e-88,10878.3,4.45436e-17,1.24473e-13,6.91774e-14,6.91527e-11,-4.58176e-88,31191.6,4.0712e-16,3.54303e-14,2.26886e-13,2.27066e-10,-2.5454e-89
0,203,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,203,10647.7,35.216,180.452,46.2208,46190.3,20.2669,31154.4,5.67269,28.6713,86.9213,86920.8,1.12594,10637.6,35.8034,185.672,46.1653,46135,20.2683,31152.8,5.76985,29.5131,86.8739,86874.7,1.12601,10621.2,36.7579,195.181,48.1623,48131.1,20.2685,31150.1,5.93175,31.0486,90.6977,90700.7,1.12603
2,203,10647.6,1.76237,38.3918,16.0761,16069.9,4.47006e-8,31154.2,0.332556,6.19459,30.4805,30504.4,2.48335e-9,10637.6,1.79182,40.1427,16.2435,16237.4,4.48787e-8,31152.6,0.338592,6.47822,30.8155,30840.4,2.49325e-9,10621.2,1.84013,43.5662,17.3408,17334.3,4.42487e-8,31149.9,0.351185,7.03729,32.9268,32954.4,2.45825e-9
3,203,10647.6,0.0898892,6.55885,3.30041,3299.74,2.48934e-13,31154.2,0.0285937,1.09138,6.38028,6388.63,1.38296e-14,10637.5,0.0914324,6.98692,3.38423,3383.57,2.53134e-13,31152.5,0.0293428,1.16198,6.54408,6552.78,1.40629e-14,10621.2,0.0940927,7.86809,3.72054,3719.84,1.79396e-13,31149.8,0.0314368,1.30962,7.20263,7212.38,9.96639e-15
4,203,10647.6,0.00486921,1.06125,0.575538,575.487,-9.18784e-19,31154.1,0.0036922,0.184231,1.14839,1150.24,-5.10433e-20,10637.5,0.00496682,1.15343,0.60047,600.419,-1.00687e-18,31152.5,0.00385123,0.199878,1.19765,1199.6,-5.59368e-20,10621.2,0.00516196,1.35155,0.683336,683.279,-7.5689e-19,31149.8,0.00432446,0.23425,1.36451,1366.74,-4.20492e-20
6,203,10647.6,2.6007e-5,0.0267823,0.0151479,15.1479,-5.12281e-28,31154.1,9.54556e-5,0.00514255,0.0330393,33.0999,-2.84599e-29,10637.5,2.74835e-5,0.0303531,0.0164384,16.4385,-4.39306e-29,31152.5,0.000103415,0.00579722,0.0357457,35.8115,-2.44058e-30,10621.2,3.14673e-5,0.0386314,0.0202264,20.2264,-7.6253e-30,31149.8,0.000126516,0.00735929,0.0439688,44.0495,-4.23626e-31
9,203,10647.6,6.34552e-8,0.000105987,6.03495e-5,0.0603512,1.92758e-43,31154.1,4.43973e-7,2.39017e-5,0.00015405,0.15434,1.07087e-44,10637.5,7.30246e-8,0.000128026,6.97559e-5,0.0697577,9.22126e-45,31152.5,5.09335e-7,2.85412e-5,0.0001765,0.176832,5.12288e-46,10621.2,1.00372e-7,0.000184768,9.72151e-5,0.0972167,4.76861e-45,31149.8,7.02662e-7,4.08623e-5,0.000244719,0.245176,2.64921e-46
14,203,10647.6,6.15737e-12,1.04824e-8,5.97067e-9,5.97085e-6,-1.00227e-71,31154.1,5.75257e-11,3.09611e-9,1.99561e-8,1.99936e-5,-5.56815e-73,10637.5,7.89334e-12,1.40742e-8,7.67051e-9,7.67073e-6,-3.85992e-73,31152.5,7.25881e-11,4.06659e-9,2.51493e-8,2.51966e-5,-2.14438e-74,10621.2,1.34405e-11,2.50555e-8,1.31854e-8,1.31856e-5,2.11306e-73,31149.8,1.22362e-10,7.11455e-9,4.26097e-8,4.26894e-5,1.17391e-74
20,203,10647.6,8.60247e-17,1.46457e-13,8.34207e-14,8.34232e-11,-9.26129e-89,31154.1,1.15735e-15,6.22898e-14,4.01491e-13,4.02246e-10,-5.1451e-90,10637.5,1.21214e-16,2.1614e-13,1.17797e-13,1.17801e-10,-1.8199e-92,31152.5,1.57648e-15,8.83188e-14,5.46195e-13,5.47224e-10,-1.01105e-93,10621.2,2.37856e-16,4.43416e-13,2.33347e-13,2.33351e-10,4.46308e-91,31149.8,3.02859e-15,1.76093e-13,1.05464e-12,1.05661e-9,2.47948e-92
0,204,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,204,10738.4,29.9173,161.486,40.6724,40643.4,20.267,31169.2,4.78915,25.5417,76.174,76161.4,1.12594,10716.1,31.2201,170.984,41.7704,41741.2,20.2691,31165.6,5.00462,27.0716,78.3249,78314.6,1.12606,10731.7,30.309,170.009,41.2146,41185.3,20.2667,31168.1,4.85383,26.8958,77.228,77215.6,1.12592
2,204,10738.4,1.49652,36.8669,14.8878,14880.5,4.47395e-8,31169,0.27679,5.90495,28.0744,28087.8,2.48552e-9,10716.1,1.56195,39.8111,15.5098,15502.5,4.42485e-8,31165.4,0.290732,6.38374,29.2857,29301.3,2.45824e-9,10731.7,1.51639,40.8969,15.6728,15665.1,4.46999e-8,31167.9,0.282015,6.54886,29.5654,29579.4,2.48332e-9
3,204,10738.4,0.0762699,6.83318,3.2616,3260.47,1.3195e-13,31169,0.0235159,1.12159,6.24935,6254.89,7.33054e-15,10716.1,0.0797002,7.54876,3.46068,3459.56,1.28081e-13,31165.3,0.0252017,1.24042,6.64041,6646.72,7.11556e-15,10731.7,0.0774318,8.05213,3.60548,3604.21,5.62587e-14,31167.9,0.0247388,1.31944,6.90674,6912.69,3.12547e-15
4,204,10738.4,0.00414463,1.20684,0.61383,613.669,-5.5825e-19,31169,0.0031314,0.204704,1.20635,1207.69,-3.10138e-20,10716.1,0.00435726,1.36613,0.665432,665.272,-5.44628e-19,31165.3,0.00345919,0.231915,1.30969,1311.23,-3.0257e-20,10731.7,0.00425757,1.51702,0.718456,718.256,-2.36572e-19,31167.9,0.00350265,0.256232,1.4097,1411.2,-1.31428e-20
6,204,10738.4,2.4521e-5,0.0365401,0.0191916,19.1878,-7.10681e-30,31169,9.29149e-5,0.00668993,0.0404115,40.4625,-3.94822e-31,10716.1,2.74448e-5,0.043505,0.021831,21.827,6.11444e-28,31165.3,0.000108369,0.00796233,0.0460074,46.0682,3.3969e-29,10731.7,2.89963e-5,0.0524946,0.0255221,25.5163,3.70932e-29,31167.9,0.000118456,0.00950263,0.0533634,53.4269,2.06073e-30
9,204,10738.4,8.29864e-8,0.000190718,0.000100595,0.100577,3.99263e-45,31169,5.46039e-7,3.93836e-5,0.000238467,0.238774,2.21812e-46,10716.1,1.03841e-7,0.000245144,0.000123474,0.123453,4.09187e-44,31165.3,6.86063e-7,5.04881e-5,0.000292337,0.29273,2.27326e-45,10731.7,1.29087e-7,0.000335455,0.000163585,0.16355,-4.9831e-47,31167.9,8.41861e-7,6.76621e-5,0.000380634,0.381094,-2.76838e-48
14,204,10738.4,1.28556e-11,2.99203e-8,1.57841e-8,1.57811e-5,2.93121e-73,31169,1.04809e-10,7.55833e-9,4.57676e-8,4.58265e-5,1.62844e-74,10716.1,1.83194e-11,4.37063e-8,2.20167e-8,2.2013e-5,-7.59354e-72,31165.3,1.49052e-10,1.09676e-8,6.35069e-8,6.35923e-5,-4.21862e-73,10731.7,2.81544e-11,7.37714e-8,3.5978e-8,3.59702e-5,-2.94051e-76,31167.9,2.21874e-10,1.78309e-8,1.0031e-7,0.000100432,-1.63361e-77
20,204,10738.4,2.88263e-16,6.70924e-13,3.53937e-13,3.53871e-10,1.5645e-90,31169,3.05828e-15,2.20549e-13,1.33548e-12,1.3372e-9,8.69164e-92,10716.1,4.59891e-16,1.09722e-12,5.52718e-13,5.52625e-10,6.68926e-90,31165.3,4.85563e-15,3.57287e-13,2.06884e-12,2.07163e-9,3.71624e-91,10731.7,6.87971e-16,1.80267e-12,8.79155e-13,8.78963e-10,7.22757e-100,31167.9,7.05691e-15,5.6713e-13,3.19048e-12,3.19434e-9,4.0146e-101
0,205,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,205,10822.7,24.9979,147.542,36.1101,36082.6,20.2691,31182.7,3.97921,23.2381,67.3737,67352.4,1.12606,10818.2,25.2606,152.916,36.177,36149.5,20.2675,31182,4.02177,24.0882,67.5261,67505,1.12597,10818.3,25.2552,153.603,36.2853,36257.7,20.2675,31182,4.02098,24.1962,67.7279,67706.7,1.12597
2,205,10822.7,1.25011,38.0688,14.4602,14451.7,4.4248e-8,31182.6,0.227976,6.05529,27.1307,27135.7,2.45821e-9,10818.2,1.26335,40.8568,14.8669,14858.1,4.4832e-8,31181.9,0.230981,6.49771,27.9018,27906.9,2.49066e-9,10818.2,1.26311,41.3076,14.9836,14974.7,4.48323e-8,31181.9,0.231121,6.56912,28.1204,28125.5,2.49067e-9
3,205,10822.6,0.0637787,8.12439,3.55426,3552.55,3.42971e-13,31182.6,0.0197333,1.31607,6.75274,6755.96,1.90539e-14,10818.1,0.0645302,9.07582,3.77792,3776.08,7.06414e-14,31181.9,0.0203913,1.46872,7.17689,7180.24,3.92451e-15,10818.2,0.0645371,9.2445,3.83131,3829.43,6.78087e-14,31181.9,0.0205001,1.4958,7.2779,7281.26,3.76714e-15
4,205,10822.6,0.00351953,1.66758,0.764936,764.607,2.9621e-18,31182.6,0.00288829,0.276542,1.48132,1482.24,1.64561e-19,10818.1,0.00359118,1.9436,0.845027,844.657,5.58199e-19,31181.9,0.00311032,0.321565,1.63486,1635.84,3.1011e-20,10818.2,0.00359848,1.99536,0.863143,862.763,5.25051e-19,31181.9,0.00315401,0.330018,1.66964,1670.63,2.91695e-20
6,205,10822.6,2.7035e-5,0.0688268,0.0322096,32.1967,2.74054e-26,31182.6,0.000112879,0.0120303,0.0655108,65.5569,1.52252e-27,10818.1,3.0595e-5,0.0875051,0.0387152,38.6993,4.31545e-29,31181.8,0.000132671,0.0152068,0.0784413,78.4942,2.39747e-30,10818.2,3.13216e-5,0.0912936,0.0401695,40.1529,-4.50649e-29,31181.9,0.000136807,0.0158521,0.0813421,81.3962,-2.5036e-30
9,205,10822.6,1.64281e-7,0.000574084,0.000269175,0.269069,2.52759e-42,31182.6,1.01825e-6,0.000108858,0.00059353,0.593954,1.40422e-43,10818.1,2.20214e-7,0.000832203,0.000368757,0.368608,-1.73046e-45,31181.8,1.35714e-6,0.000156008,0.000805556,0.806106,-9.61354e-47,10818.2,2.32685e-7,0.000889575,0.00039199,0.391829,3.40116e-45,31181.9,1.43277e-6,0.000166491,0.000855155,0.855731,1.88952e-46
14,205,10822.6,5.60354e-11,1.96884e-7,9.23183e-8,9.22819e-5,2.80508e-71,31182.6,4.00114e-10,4.27738e-8,2.3322e-7,0.000233387,1.55838e-72,10818.1,9.35923e-11,3.55147e-7,1.57374e-7,0.00015731,8.55994e-71,31181.8,6.57307e-10,7.55581e-8,3.90154e-7,0.000390421,4.75546e-72,10818.2,1.03004e-10,3.95325e-7,1.74204e-7,0.000174133,1.44795e-71,31181.9,7.21645e-10,8.3855e-8,4.30713e-7,0.000431003,8.04412e-73
20,205,10822.6,3.47868e-15,1.22226e-11,5.73115e-12,5.7289e-9,1.88902e-94,31182.6,2.94592e-14,3.14931e-12,1.71713e-11,1.71836e-8,1.04946e-95,10818.1,7.93797e-15,3.01216e-11,1.33476e-11,1.33422e-8,-2.56196e-95,31181.8,6.51405e-14,7.48796e-12,3.86651e-11,3.86915e-8,-1.4233e-96,10818.2,9.1183e-15,3.49958e-11,1.54213e-11,1.5415e-8,-9.05401e-97,31181.9,7.45392e-14,8.66144e-12,4.44886e-11,4.45186e-8,-5.02996e-98
0,206,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,206,7350.49,8.75109,38.9726,10.4434,10434.3,13.5117,22699.5,1.63279,7.23526,22.9824,22968.7,0.81889,7334.52,9.68522,42.9117,11.2243,11214.7,13.5112,22696.5,1.80985,7.97565,24.7324,24718.8,0.818858,7332.43,9.80785,44.3229,11.519,11509.2,13.5126,22696.1,1.83328,8.2391,25.3851,25371.3,0.818945
2,206,7350.49,0.436407,6.8905,3.18726,3184.86,2.74969e-8,22699.5,0.0861661,1.28794,7.03753,7035.83,1.66648e-9,7334.52,0.483047,7.53605,3.40938,3406.9,2.74983e-8,22696.5,0.0959023,1.41101,7.5396,7538.41,1.66656e-9,7332.42,0.489196,7.98709,3.5626,3560.02,2.74946e-8,22696.1,0.0973658,1.49567,7.87978,7878.56,1.66634e-9
3,206,7350.49,0.0218737,0.949316,0.554753,554.384,1.0225e-13,22699.5,0.00529182,0.180108,1.23527,1235.3,6.19699e-15,7334.52,0.0242219,1.03022,0.589962,589.59,1.01849e-13,22696.5,0.00596021,0.196043,1.31661,1316.79,6.17265e-15,7332.42,0.0245404,1.12498,0.630442,630.045,1.02599e-13,22696.1,0.00611902,0.214064,1.40723,1407.42,6.2181e-15
4,206,7350.49,0.00111142,0.121531,0.079585,79.537,-2.90522e-19,22699.5,0.000418684,0.0235843,0.179863,179.901,-1.76074e-20,7334.52,0.00123216,0.130773,0.0840576,84.0106,-2.36562e-19,22696.5,0.000479432,0.0255045,0.190632,190.699,-1.43371e-20,7332.42,0.0012506,0.147548,0.0922315,92.1796,-1.36768e-19,22696.1,0.00050544,0.0287578,0.209192,209.263,-8.28896e-21
6,206,7350.49,3.2979e-6,0.00186912,0.00133227,1.33156,1.67161e-31,22699.5,4.94091e-6,0.000385245,0.00315766,3.15894,1.0131e-32,7334.52,3.68182e-6,0.00197507,0.00138468,1.38401,2.71427e-31,22696.5,5.7361e-6,0.000411363,0.00330698,3.30885,1.64501e-32,7332.42,3.8254e-6,0.00238983,0.00161668,1.61589,-3.18898e-33,22696.1,6.50939e-6,0.000496153,0.00385706,3.85915,-1.93271e-34
9,206,7350.49,1.58031e-9,3.45358e-6,2.51907e-6,0.0025178,-1.93038e-48,22699.5,9.79771e-9,7.90444e-7,6.58111e-6,0.00658425,-1.16992e-49,7334.52,1.77733e-9,3.54781e-6,2.54791e-6,0.00254677,-6.73993e-48,22696.5,1.12308e-8,8.28584e-7,6.76703e-6,0.00677142,-4.08479e-49,7332.42,2.1551e-9,4.78545e-6,3.3038e-6,0.00330228,1.07241e-50,22696.1,1.4148e-8,1.1074e-6,8.72564e-6,0.00873098,6.49942e-52
14,206,7350.49,3.50261e-14,9.52858e-11,6.96746e-11,6.96398e-8,1.38564e-73,22699.5,3.2402e-13,2.61161e-11,2.17666e-10,2.17772e-7,8.39778e-75,7334.52,3.77614e-14,9.33534e-11,6.72215e-11,6.71919e-8,-1.12244e-72,22696.5,3.60359e-13,2.6553e-11,2.17082e-10,2.17225e-7,-6.80268e-74,7332.42,5.55233e-14,1.47044e-10,1.01721e-10,1.01674e-7,9.68327e-77,22696.1,5.24936e-13,4.10495e-11,3.23706e-10,3.23907e-7,5.86859e-78
20,206,7350.49,1.07371e-18,2.93098e-15,2.14331e-15,2.14224e-12,2.89757e-81,22699.5,1.39268e-17,1.12245e-15,9.35515e-15,9.35971e-12,1.7561e-82,7334.52,1.32401e-18,3.28718e-15,2.36722e-15,2.36617e-12,8.04422e-81,22696.5,1.91178e-17,1.40861e-15,1.1516e-14,1.15236e-11,4.87527e-82,7332.42,3.39089e-18,8.99483e-15,6.22253e-15,6.21969e-12,4.65619e-86,22696.1,3.84396e-17,3.00586e-15,2.37035e-14,2.37182e-11,2.8219e-87
0,301,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8,7500,0,0,0,0,6.555e+9,22727.3,0,0,0,0,3.97273e+8
1,301,7443.35,3.3172,15.5124,4.09077,4086.88,13.5124,22716.8,0.612895,2.86053,8.94796,8940.38,0.818936,7446.89,3.1099,14.9208,3.80246,3798.83,13.5113,22717.5,0.574361,2.75069,8.31735,8310.21,0.818867,7446.36,3.14117,15.6698,3.94326,3939.5,13.5113,22717.4,0.580192,2.88886,8.6256,8618.21,0.818867
2,301,7443.35,0.165264,2.92465,1.30643,1305.24,2.74945e-8,22716.8,0.031249,0.540653,2.86119,2859.13,1.66633e-9,7446.89,0.15493,2.91023,1.24389,1242.76,2.74974e-8,22717.5,0.0292455,0.537708,2.72393,2721.92,1.66651e-9,7446.36,0.156494,3.21929,1.33857,1337.35,2.74973e-8,22717.4,0.0295825,0.594808,2.93137,2929.2,1.6665e-9
3,301,7443.35,0.00825165,0.43401,0.240553,240.342,9.10513e-14,22716.8,0.00171399,0.0806598,0.528473,528.143,5.51827e-15,7446.89,0.00773499,0.449217,0.236056,235.847,9.04168e-14,22717.5,0.00159972,0.0833913,0.518376,518.037,5.47981e-15,7446.36,0.00781536,0.527799,0.26618,265.943,8.85129e-14,22717.4,0.00163338,0.0979607,0.58453,584.144,5.36442e-15
4,301,7443.35,0.000414672,0.060255,0.0368757,36.8441,-4.34856e-19,22716.8,0.000111201,0.0112868,0.0814493,81.4036,-2.6355e-20,7446.89,0.000388716,0.0650987,0.0374994,37.4668,-3.77721e-19,22717.5,0.000103917,0.0121679,0.0827435,82.6939,-2.28922e-20,7446.36,0.000393358,0.081657,0.0446837,44.6447,2.35243e-19,22717.4,0.000109873,0.0152536,0.0985817,98.5215,1.42572e-20
6,301,7443.35,1.13381e-6,0.00110125,0.000720713,0.720112,1.67673e-30,22716.8,9.97686e-7,0.000210545,0.00161869,1.61788,1.0162e-31,7446.89,1.07016e-6,0.0013028,0.000796126,0.795449,5.91885e-30,22717.5,9.82337e-7,0.000247806,0.00178244,1.78146,3.58718e-31,7446.36,1.11466e-6,0.00187537,0.00107725,1.07632,-2.11013e-30,22717.4,1.22053e-6,0.000355956,0.00240933,2.40796,-1.27887e-31
9,301,7443.35,4.30513e-10,2.6574e-6,1.76584e-6,0.00176438,-4.46951e-47,22716.8,2.16233e-9,5.26064e-7,4.09871e-6,0.00409674,-2.70879e-48,7446.89,4.64118e-10,3.61486e-6,2.2361e-6,0.00223421,-9.99112e-47,22717.5,2.43541e-9,7.08039e-7,5.1484e-6,0.00514566,-6.05522e-48,7446.36,6.65392e-10,6.42539e-6,3.72296e-6,0.00371978,1.12778e-46,22717.4,3.8198e-9,1.25197e-6,8.54009e-6,0.00853534,6.83502e-48
14,301,7443.35,1.31449e-14,1.13312e-10,7.53896e-11,7.53273e-8,-2.85155e-75,22716.8,9.7383e-14,2.3813e-11,1.85706e-10,1.85618e-7,-1.72821e-76,7446.89,1.89205e-14,1.95918e-10,1.21297e-10,1.21194e-7,-1.71886e-71,22717.5,1.38098e-13,4.0341e-11,2.9353e-10,2.93374e-7,-1.04173e-72,7446.36,4.28028e-14,5.01002e-10,2.90429e-10,2.90182e-7,2.16963e-73,22717.4,3.10307e-13,1.02034e-10,6.96273e-10,6.95887e-7,1.31493e-74
20,301,7443.35,6.29286e-19,5.44326e-15,3.62161e-15,3.61862e-12,-5.77723e-83,22716.8,5.22532e-18,1.27774e-15,9.96455e-15,9.9598e-12,-3.50135e-84,7446.89,1.85059e-18,1.91967e-14,1.18851e-14,1.18751e-11,-1.04376e-80,22717.5,1.41832e-17,4.14318e-15,3.01468e-14,3.01308e-11,-6.3258e-82,7446.36,2.35309e-18,2.75664e-14,1.59802e-14,1.59666e-11,5.15003e-85,22717.4,1.80094e-17,5.92177e-15,4.041e-14,4.03875e-11,3.12124e-86
0,302,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8
1,302,11218.2,1.86198,8.435,2.24739,2245.18,20.2668,31245.1,0.287968,1.30367,4.12122,4117.31,1.12593,11219.9,1.76195,8.40532,2.14592,2143.81,20.2668,31245.4,0.272465,1.29897,3.93579,3932.04,1.12593,11217.5,1.90171,9.21997,2.3416,2339.3,20.2668,31245,0.294127,1.42503,4.29512,4291.05,1.12593
2,302,11218.2,0.0927248,1.52543,0.697046,696.373,4.48153e-8,31245.1,0.0144508,0.235968,1.27878,1277.63,2.48974e-9,11219.9,0.087743,1.62717,0.69832,697.645,4.48097e-8,31245.4,0.0136711,0.25166,1.28128,1280.11,2.48942e-9,11217.5,0.094705,1.82363,0.773701,772.954,4.48116e-8,31245,0.0147696,0.28209,1.41978,1418.5,2.48953e-9
3,302,11218.2,0.00462116,0.215679,0.123731,123.613,-1.22144e-13,31245.1,0.000743124,0.0334265,0.22724,227.042,-6.78578e-15,11219.9,0.00437302,0.248974,0.131637,131.511,7.38944e-14,31245.4,0.000703879,0.0385697,0.241762,241.549,4.10524e-15,11217.5,0.00472058,0.286078,0.148675,148.533,9.0032e-14,31245,0.000763444,0.0443291,0.273109,272.871,5.00178e-15
4,302,11218.2,0.0002308,0.0284006,0.0181633,18.1461,-8.21895e-19,31245.1,4.07036e-5,0.00441426,0.0334215,33.3932,-4.56608e-20,11219.9,0.00021848,0.0357365,0.0207457,20.726,4.83911e-19,31245.4,3.89305e-5,0.00554941,0.0381648,38.1319,2.6884e-20,11217.5,0.000235962,0.0421905,0.0239685,23.9458,3.94975e-19,31245,4.2812e-5,0.00655407,0.044107,44.0694,2.19431e-20
6,302,11218.2,5.90383e-7,0.00046377,0.000320779,0.320479,1.16761e-27,31245.1,1.95238e-7,7.26389e-5,0.000593855,0.593369,6.48672e-29,11219.9,5.63552e-7,0.00070081,0.000432347,0.43194,-1.13032e-28,31245.4,2.09909e-7,0.0001095,0.000799435,0.798762,-6.27956e-30,11217.5,6.13278e-7,0.000876108,0.000526437,0.525942,3.38274e-31,31245,2.52583e-7,0.000136969,0.000973939,0.973127,1.8793e-32
9,302,11218.2,1.15869e-10,9.40187e-7,6.63508e-7,0.00066289,3.93677e-44,31245.1,2.47882e-10,1.49253e-7,1.24379e-6,0.00124279,2.18709e-45,11219.9,1.36303e-10,1.88476e-6,1.17778e-6,0.00117668,-2.05116e-45,31245.4,3.7217e-10,2.97572e-7,2.19946e-6,0.00219762,-1.13953e-46,11217.5,1.6904e-10,2.57262e-6,1.56316e-6,0.00156169,-5.96821e-48,31245,5.15938e-10,4.06508e-7,2.92157e-6,0.00291915,-3.31567e-49
14,302,11218.2,1.38742e-15,2.79897e-11,1.97919e-11,1.97735e-8,-1.7169e-67,31245.1,7.29816e-15,4.55068e-12,3.79903e-11,3.79596e-8,-9.53832e-69,11219.9,3.4821e-15,9.30805e-11,5.82203e-11,5.81655e-8,-1.03683e-67,31245.4,1.82906e-14,1.49635e-11,1.10696e-10,1.10604e-7,-5.76018e-69,11217.5,5.79159e-15,1.51947e-10,9.23935e-11,9.23068e-8,7.41503e-77,31245,3.04902e-14,2.44507e-11,1.75846e-10,1.757e-7,4.11946e-78
20,302,11218.2,2.79322e-19,5.70043e-15,4.03096e-15,4.02721e-12,-2.69164e-75,31245.1,1.51423e-18,9.44354e-16,7.88387e-15,7.8775e-12,-1.49535e-76,11219.9,3.10515e-19,8.3428e-15,5.21833e-15,5.21342e-12,-5.23894e-76,31245.4,1.67776e-18,1.3727e-15,1.01549e-14,1.01464e-11,-2.91052e-77,11217.5,4.90195e-19,1.29108e-14,7.85061e-15,7.84325e-12,7.27857e-85,31245,2.65264e-18,2.12735e-15,1.52997e-14,1.5287e-11,4.04364e-86
